Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13
1515653054572,,,0,0,0,-,37.5,666.875,335.5,704.875,1515653054369.0,1.0,
1515653054742,,,2,313,809,-,,,,,,,
1515653054768,,,1,318,805,-,,,,,,,
1515653054786,,,1,327,804,-,,,,,,,
1515653054802,,,1,340,802,-,,,,,,,
1515653054819,,,1,364,800,-,,,,,,,
1515653054836,,,3,364,800,13,,,,,,,
1515653055171,,,2,237,686,-,,,,,,,
1515653055235,,,3,237,686,10,,,,,,,
