Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13
1515652816325,,,0,0,0,-,37.5,666.875,335.5,704.875,1515652816118.0,1.0,
1515652816526,,,0,0,0,-,,,,,,,
1515652816727,,,0,0,0,-,,,,,,,
1515652816928,,,0,0,0,-,,,,,,,
1515652817090,,,2,215,691,-,,,,,,,
1515652817190,,,3,215,691,10,,,,,,,
