Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13
1515652891989,,,0,0,0,-,37.5,666.875,335.5,704.875,1515652891785.0,1.0,
1515652892191,,,0,0,0,-,,,,,,,
1515652892392,,,0,0,0,-,,,,,,,
1515652892592,,,0,0,0,-,,,,,,,
1515652892780,,,2,169,686,-,,,,,,,
1515652892865,,,3,169,686,10,,,,,,,
