Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13
1515653386904,,,0,0.0,0.0,-,30.0,636.875,328.0,674.875,1515653386693.0,1.0,
1515653387104,,,0,0.0,0.0,-,,,,,,,
1515653387171,,,2,248.7700042724609,660.0770263671875,-,,,,,,,
1515653387246,,,3,248.7700042724609,660.0770263671875,10,,,,,,,
