Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13
1515652195596,,,0,0,0,-,37.5,666.875,335.5,704.875,1515652195392.0,1.0,
1515652195797,,,0,0,0,-,,,,,,,
1515652195998,,,0,0,0,-,,,,,,,
1515652196200,,,0,0,0,-,,,,,,,
1515652196225,,,2,230,702,-,,,,,,,
1515652196302,,,3,230,702,10,,,,,,,
