Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13
1515652826981,,,0,0.0,0.0,-,30.0,636.875,328.0,674.875,1515652826776.0,1.0,
1515652827181,,,0,0.0,0.0,-,,,,,,,
1515652827376,,,2,261.09201049804693,654.114990234375,-,,,,,,,
1515652827425,,,3,261.09201049804693,654.114990234375,10,,,,,,,
