Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13
1515653398356,,,0,0,0,-,37.5,666.875,335.5,704.875,1515653398153.0,1.0,
1515653398557,,,0,0,0,-,,,,,,,
1515653398758,,,0,0,0,-,,,,,,,
1515653398959,,,0,0,0,-,,,,,,,
1515653399160,,,0,0,0,-,,,,,,,
1515653399280,,,2,259,685,-,,,,,,,
1515653399314,,,3,259,685,10,,,,,,,
