Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13
1515656551080,,,0,0,0,-,37.5,666.875,335.5,704.875,1515656550877.0,1.0,
1515656551281,,,0,0,0,-,,,,,,,
1515656551482,,,0,0,0,-,,,,,,,
1515656551683,,,0,0,0,-,,,,,,,
1515656551884,,,0,0,0,-,,,,,,,
1515656551966,,,2,194,695,-,,,,,,,
1515656552044,,,3,194,695,10,,,,,,,
