Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13
1515653041521,,,0,0,0,-,30.0,638.875,328.0,676.875,1515653041316.0,1.0,
1515653041721,,,0,0,0,-,,,,,,,
1515653041921,,,0,0,0,-,,,,,,,
1515653041997,,,2,219,666,-,,,,,,,
1515653042052,,,3,219,666,10,,,,,,,
