Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13
1515652946403,,,0,0,0,-,30.0,638.875,328.0,676.875,1515652946197.0,1.0,
1515652946603,,,0,0,0,-,,,,,,,
1515652946802,,,0,0,0,-,,,,,,,
1515652947003,,,0,0,0,-,,,,,,,
1515652947203,,,0,0,0,-,,,,,,,
1515652947403,,,0,0,0,-,,,,,,,
1515652947453,,,2,198,667,-,,,,,,,
1515652947484,,,3,198,667,10,,,,,,,
