,Time,Xpath_id,event_type,control_type
0,1522381874611,1,4,2
1,1522381874689,1,5,2
2,1522381874807,1,4,2
3,1522381874849,1,5,2
4,1522381874939,1,4,2
5,1522381875000,1,5,2
6,1522381875418,1,4,2
7,1522381875526,1,5,2
