,Time,Xpath_id,event_type,control_type
0,1522153595076,3,4,2
1,1522153595130,3,4,2
2,1522153595220,3,4,2
3,1522153595241,3,5,2
4,1522153595282,3,5,2
5,1522153595322,3,5,2
