,Time,Xpath_id,event_type,control_type
0,1522226679976,3,4,2
1,1522226679976,3,5,2
2,1522226680618,3,4,2
3,1522226680673,3,4,2
4,1522226680754,3,4,2
5,1522226680755,3,5,2
6,1522226680785,3,5,2
7,1522226680843,3,5,2
