,Time,Xpath_id,event_type,control_type
0,1522381926605,1,4,7
1,1522381926687,1,5,7
2,1522381926742,1,4,7
3,1522381926838,1,5,7
4,1522381927283,2,4,2
5,1522381927350,2,5,2
6,1522381927409,2,4,2
7,1522381927518,2,5,2
