dx_tm,dx_tra,dx_tsk,dx_tku,dx_fshm,dx_fshstd2,dx_fshsk,dx_fshku,dx_fv,dx_fsk,dx_fkur,tacc_tm,tacc_tra,tacc_tsk,tacc_tku,tacc_fshm,tacc_fshstd2,tacc_fshsk,tacc_fshku,tacc_fv,tacc_fsk,tacc_fkur,cur_tm,cur_tra,cur_tsk,cur_tku,cur_fshm,cur_fshstd2,cur_fshsk,cur_fshku,cur_fv,cur_fsk,cur_fkur,curroc_tm,curroc_tra,curroc_tsk,curroc_tku,curroc_fshm,curroc_fshstd2,curroc_fshsk,curroc_fshku,curroc_fv,curroc_fsk,curroc_fkur,hbc,Bot
18.59665563839346,63.360314865823646,-263.9304067896204,-18465.176793085076,6.113355000922302e-09,0.9333345441081339,-0.24611157330632416,-1.48965621711554e-06,9.086383463414057e-05,-0.64943599502582,2.119791297182959,14.411065148587317,89.82438145375133,58.61614414438438,13337.122238932167,6.627720944568694e-06,0.32872599153583887,0.10493553603780548,0.0004555407025749043,0.004115409500213337,2.7147119139574207,9.746890487940957,,,,,,,,0.0618356154724991,0.6353152668409991,3.990221653809651,18.845025404709723,15.03345751042916,80.5314916145869,2.8468116680416555,11631.141478417636,6660.25835742912,0.09297426287317022,-1.4049985645059284,7.129032258064516,801.0,7.551983310197524,58.31939855067013,0.5,1.0
27.207182848243114,239.12714180690327,-225.28951738361388,94249.77158595501,2.8506714205622878e-09,-0.07615666510379213,-0.30450639072566954,-2.0011502509703387e-06,0.00026301334912470526,-8.79166295641586,87.54448036924873,27.550763660526442,249.58806923325173,-106.39356310241445,111617.84065919352,8.510501566860647e-06,0.3794071246904476,-0.9239064764039457,0.00010609182231668474,0.007736053780356215,1.0664349521427097,30.496761924899747,,,,,,,,0.01950762794326388,0.11142484964608734,1.336315603422217,0.0471610017662627,27.030533206839724,250.0895509863259,26.101381263366175,112471.79344359097,2028.9672623572117,-1.8911599315315715,8.031521387953138,4.0181818181818185,799.0,10.338559562064711,107.89481366224442,0.5,1.0
73.15625293745936,1616.627207392382,-8766.516231538888,4730400.379085641,0.014716921994393218,-0.39162505143308446,-0.4111737994146849,0.003464392158530149,0.8199333398156741,15.135485978811513,245.17470845062246,64.29027370700506,1604.834124846873,10047.604353327575,4572537.314603191,0.003653003704722598,0.6313645338805548,0.3282034994914613,9.900612667396688e-05,0.10762190998508249,-2.9719436976542393,37.928857469026234,49.651248367859914,1252.7677831012031,24601.49636713369,3693730.7292036936,0.1425746068749791,1.1524406723651288,1.9528654528317997,0.016594261772676505,0.5212511415279827,7.821350492042699,80.37012300374353,68.43082790850154,1613.935603692196,753.5701244086197,4698955.977287843,17272.284352542403,-0.15528721785280475,1.3591939260035089,1.4587813620071686,643.0,14.511177143593288,228.20088856662383,0.5,1.0
26.510028033365973,228.52734918018515,264.249808642024,80846.58746244483,2.3753028893466135e-09,0.07638044977726148,-0.3481071946937977,-2.868739719525093e-07,0.0001352768054410083,1.5903270346644314,11.97210492805457,23.427623730151986,302.4190533158584,1050.8957543331271,153760.29885640854,2.423517490618801e-05,1.5742233811566517,3.572101785791551,0.00036610588592078446,0.0067025625163315795,4.084390595868917,21.130004668039156,,,,,,,,0.03214044658935763,1.5258283411760678,9.70249746351892,98.56565719625499,27.009408550192305,250.99903950786714,6.456526042622185,113140.8719432286,1581.610712861198,-1.874943672327304,9.994843658848543,4.0181818181818185,812.0,10.364183295460942,108.26339385187063,0.5,1.0
22.590921624947587,236.6595122754936,882.1040173341788,105437.65322414642,0.00021617460576313247,0.05097466162828372,-0.7662677651179419,-0.0005768009944515658,0.029717529183694222,-6.748230678416039,48.37470465499239,22.054200008220207,248.46027174036487,1487.2304836394794,117014.96255886307,0.00033256546758133357,-0.04238792376751916,-1.015248135324649,-0.00035298831256058987,0.048104827160966285,-2.595398323330224,24.629230307208864,22.936373200772756,282.86766062623366,958.6370676251552,137387.06887944884,0.08480277123494229,4.709789759110653,26.45985483412278,0.028930499767641338,0.4765171995002104,4.782522075574354,34.66174232442878,24.584387602192734,267.2968488825221,389.2855146951992,124672.4733595679,4269.610395374483,1.0476541827746033,1.8655424550069437,-2.4128440366972477,202.0,4.867792963472375,45.57917079021496,0.5,1.0
33.69491475539096,390.98619936949086,-314.55967522938863,278968.9957727842,2.5157051779777677e-05,0.2809191091388834,-0.7645401440065624,-3.923464783415603e-05,0.019340589276577884,-7.075038991919775,81.85589349184485,27.51308225504209,452.91086573268274,3475.2878890630964,368044.37739291263,7.728600277801812e-05,1.5529793652540969,2.189202099742581,3.076942117275468e-06,0.010936220907757874,-2.13367764767827,11.10919491703456,,,,,,,,0.026057026020566046,0.4837911400196514,4.908624820824942,31.52549323435378,33.953242155437934,396.8239228169867,110.82792461692007,283650.91024959076,89833.51785040484,-0.06973110033707423,-0.514148059934938,2.6258992805755397,967.0,5.735599087887334,65.02930313223794,0.5,1.0
36.804515023274355,190.97226404101667,-2558.1804624043853,78126.31714677562,6.829373504625478e-09,1.3565247352738365,1.046741982359415,-2.3026692554775723e-07,9.204069596773088e-05,0.32717402100730414,6.799007709561783,26.700237267373083,239.6276902369445,60.449509284611665,102704.07012529661,3.546091136201093e-06,-0.34641809208801544,-0.45747821688546075,8.65444250115972e-05,0.005750164089103491,4.930428340098089,35.39572180630164,,,,,,,,0.02411897631148321,0.5027454725921039,5.7014037773156145,45.10627643327203,26.57729680259416,238.25940810686592,-6.3410206135216525,102036.43975241591,15874.723290791355,-0.24278423814043393,-1.0501603078441937,4.092592592592593,683.0,9.488386203795299,93.93580308995398,0.5,1.0
30.302336442760687,322.9302138414302,-717.370968243178,188875.77045925264,3.055017996802107e-05,-0.19668071272762144,-1.1190666971569485,-0.0002788133503437365,0.02769247992232408,-9.928235209331916,103.50537320745967,30.459702643222908,326.0825241190165,-47.07799140526219,190105.15504151545,0.0002731411279971271,0.9305876436950306,1.1093253993098493,-0.0028787418394112885,0.3739974565352261,-11.110278671517017,123.95183292347197,,,,,,,,0.06981574865897558,6.400988693162955,11.039041516219415,122.22831755788948,30.563582697199287,317.0466986973428,-1.2062978861882763,180341.5374421152,59130.396223462325,-0.09972284723239054,-0.6430638665820445,3.536,1028.0,8.413891455660448,86.99719712978583,0.5,1.0
26.747142297214538,163.2569934984163,-941.2287436286402,24593.87919413309,3.5830608520335823e-09,1.1562013848823018,0.782260003587743,2.2667858850969758e-07,0.00011596537587475641,0.9675916739873297,17.83808340964259,23.724395225640833,208.7103135098973,-18.990656140317352,76040.36878737102,6.389524267187346e-06,0.1690319805424118,-1.1147295121746017,0.00015189225437498238,0.006419423151076861,3.0708582724963724,23.403398801217325,,,,,,,,0.021414203375708957,0.3905325443786982,4.349173251429524,26.23243270339267,24.088415456442988,199.47055607991982,-2.7931652219848297,71389.76515393787,3122.9384454394403,-0.7942528017918598,1.6493287005467403,4.510204081632653,863.0,9.699129656709557,95.43012095268492,0.5,1.0
25.922153561883704,238.83825964458273,156.6680559241872,99703.70699509452,2.7864626365474855e-09,-0.6397847017952177,-0.1317128103785672,-6.311178112123572e-06,0.0006514941774583188,-10.213057779968164,105.78921959657636,25.32417363086186,248.91431234319796,234.4827198131534,111211.88105942587,1.1117572048158209e-05,-0.32322357558944054,-0.32970461888702474,0.00020835247572003056,0.008165091741317168,6.976860852613638,54.600511974066556,,,,,,,,0.019593226403977492,0.14205425632867827,1.5899220412535369,1.2839147266374922,26.538748131116282,240.35384432246633,24.3919534024944,104103.36784895754,1324.266507580284,-3.5721734368153415,19.842795206861876,4.055045871559633,800.0,10.326891627079192,107.42262285232898,0.5,1.0
