Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,
1515656875621,,,1,756,489,-,292.65625,512.875,590.65625,550.875,1515656875589,1,
1515656875644,,,1,776,482,12,
1515656876004,,,0,776,482,-,
1515656876200,,,0,776,482,-,
1515656876400,,,0,776,482,-,
1515656876602,,,0,776,482,-,
1515656876677,,,1,772,589,-,
1515656876694,,,1,754,574,-,
1515656876710,,,1,739,554,-,
1515656876727,,,1,725,534,-,
1515656876744,,,1,715,523,-,
1515656876760,,,1,699,510,-,
1515656876777,,,1,681,491,-,
1515656876794,,,1,667,480,-,
1515656876811,,,1,651,466,-,
1515656876827,,,1,639,454,-,
1515656876844,,,1,629,444,-,
1515656876861,,,1,613,427,-,
1515656876877,,,1,603,410,-,
1515656876894,,,1,588,395,-,
1515656876911,,,1,575,380,-,
1515656876927,,,1,560,366,-,
1515656876944,,,1,541,354,-,
1515656876961,,,1,528,344,-,
1515656876977,,,1,516,326,-,
1515656876994,,,1,498,310,-,
1515656877011,,,1,487,294,-,
1515656877028,,,1,476,277,-,
1515656877045,,,1,459,266,-,
1515656877061,,,1,440,253,-,
1515656877078,,,1,425,235,-,
1515656877095,,,1,408,218,-,
1515656877111,,,1,394,199,-,
1515656877128,,,1,380,183,-,
1515656877145,,,1,362,166,-,
1515656877161,,,1,344,146,-,
1515656877178,,,1,328,132,-,
1515656877195,,,1,315,114,-,
1515656877212,,,1,297,101,-,
1515656877233,,,1,442,341,12,
1515656877234,,,2,442,341,-,
1515656877238,,,3,442,341,10,
1515656877604,,,0,442,341,-,
1515656877802,,,0,442,341,-,
1515656878003,,,0,442,341,-,
1515656878048,6,22,0,442,341,,
1515656878157,7,22,0,442,341,,
1515656878200,,,0,442,341,-,
1515656878261,6,22,0,442,341,,
1515656878367,7,22,0,442,341,,
1515656878402,,,0,442,341,-,
1515656878474,6,22,0,442,341,,
1515656878582,7,22,0,442,341,,
1515656878603,,,0,442,341,-,
1515656878693,6,22,0,442,341,,
1515656878801,,,0,442,341,-,
1515656878802,7,22,0,442,341,,
1515656878909,6,22,0,442,341,,
1515656879001,,,0,442,341,-,
1515656879013,7,22,0,442,341,,
1515656879119,6,22,0,442,341,,
1515656879202,,,0,442,341,-,
1515656879226,7,22,0,442,341,,
1515656879332,6,22,0,442,341,,
1515656879401,,,0,442,341,-,
1515656879435,7,22,0,442,341,,
1515656879541,6,22,0,442,341,,
1515656879604,,,0,442,341,-,
1515656879643,7,22,0,442,341,,
1515656879749,6,22,0,442,341,,
1515656879800,,,0,442,341,-,
1515656879852,7,22,0,442,341,,
1515656879956,,,1,278,117,-,
1515656879969,,,1,264,130,-,
1515656879986,,,1,254,144,-,
1515656880003,,,1,242,157,-,
1515656880019,,,1,227,177,-,
1515656880035,,,1,211,190,-,
1515656880053,,,1,201,204,-,
1515656880069,,,1,190,224,-,
1515656880086,,,1,173,240,-,
1515656880103,,,1,154,253,-,
1515656880120,,,1,142,270,-,
1515656880136,,,1,125,281,-,
1515656880152,,,1,112,295,-,
1515656880170,,,1,96,314,-,
1515656880186,,,1,76,326,-,
1515656880203,,,1,62,336,-,
1515656880219,,,1,50,346,-,
1515656880236,,,1,32,365,-,
1515656880253,,,1,17,382,-,
1515656880378,,,1,442,405,12,
1515656880378,,,2,442,405,-,
1515656880380,,,3,442,405,10,
1515656880603,,,0,442,405,-,
1515656880802,,,0,442,405,-,
1515656881001,,,0,442,405,-,
