Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,
1515745442081,0,442,532,-,536,229.5,240,370.5,276,406.5,1515745429669,1,
1515745442282,0,442,532,-,
1515745442481,0,442,532,-,
1515745442681,0,442,532,-,
1515745442881,0,442,532,-,
1515745443082,0,442,532,-,
1515745443284,0,442,532,-,
1515745443482,0,442,532,-,
1515745443685,0,442,532,-,
1515745443882,0,442,532,-,
1515745444083,0,442,532,-,
1515745444282,0,442,532,-,
1515745444482,0,442,532,-,
1515745444680,0,442,532,-,
1515745444882,0,442,532,-,
1515745445082,0,442,532,-,
1515745445280,0,442,532,-,
1515745445484,0,442,532,-,
1515745445684,0,442,532,-,
1515745445881,0,442,532,-,
1515745446081,0,442,532,-,
1515745446285,0,442,532,-,
1515745446482,0,442,532,-,
1515745446682,0,442,532,-,
1515745446883,0,442,532,-,
1515745447083,0,442,532,-,
1515745447283,0,442,532,-,
1515745447480,0,442,532,-,
1515745447681,0,442,532,-,
1515745447882,0,442,532,-,
1515745448085,0,442,532,-,
1515745448285,0,442,532,-,
1515745448481,0,442,532,-,
1515745448684,0,442,532,-,
1515745448882,0,442,532,-,
1515745449085,0,442,532,-,
1515745449280,0,442,532,-,
1515745449482,0,442,532,-,
1515745449682,0,442,532,-,
1515745449883,0,442,532,-,
1515745450083,0,442,532,-,
1515745450283,0,442,532,-,
1515745450481,0,442,532,-,
1515745450684,0,442,532,-,
1515745450882,0,442,532,-,
1515745451083,0,442,532,-,
1515745451281,0,442,532,-,
1515745451483,0,442,532,-,
1515745451685,0,442,532,-,
1515745451885,0,442,532,-,
1515745451954,1,278,386,-,
1515745451967,1,258,388,12,
1515745451968,2,258,388,-,
1515745451972,3,258,388,10,
1515745452281,0,258,388,-,
1515745452481,0,258,388,-,
1515745452680,0,258,388,-,
1515745452880,0,258,388,-,
1515745453081,0,258,388,-,
1515745453282,0,258,388,-,
1515745453482,0,258,388,-,
1515745453681,0,258,388,-,
1515745453884,0,258,388,-,
1515745453980,2,258,388,-,
1515745463996,1,237,367,-,
1515745464010,1,239,376,-,
1515745464026,1,242,364,-,
1515745464043,1,244,360,-,
1515745464060,1,249,370,-,
1515745464077,1,254,374,-,
1515745464094,1,259,376,-,
1515745464110,1,262,374,-,
1515745464126,1,266,377,-,
1515745464143,1,270,361,-,
1515745464160,1,272,372,-,
1515745464177,1,274,377,-,
1515745464193,1,276,370,-,
1515745464210,1,281,372,-,
1515745464227,1,285,364,-,
1515745464243,1,289,377,-,
1515745464260,1,294,371,-,
1515745464277,1,298,372,-,
1515745464294,1,300,381,-,
1515745464311,1,303,367,-,
1515745464329,1,307,374,-,
1515745464344,1,312,360,-,
1515745464362,1,317,381,-,
1515745464377,1,320,370,-,
1515745464394,1,325,366,-,
1515745464411,1,327,380,-,
1515745464428,1,332,376,-,
1515745464444,1,336,372,-,
1515745464460,1,340,381,-,
1515745464478,1,343,369,-,
1515745464494,1,347,368,-,
1515745464512,1,349,373,-,
1515745464528,1,354,365,-,
1515745464545,1,359,379,-,
1515745464562,1,363,381,-,
1515745464578,1,365,360,-,
1515745464595,1,369,370,-,
1515745464611,1,372,371,-,
1515745464628,1,375,376,-,
1515745464644,1,377,365,-,
1515745464662,1,381,381,-,
1515745464679,1,386,369,-,
1515745464695,1,388,377,-,
1515745464711,1,391,368,-,
1515745464728,1,393,367,-,
1515745464745,1,398,375,-,
1515745464762,1,403,366,-,
1515745464778,1,405,367,-,
1515745464796,1,408,362,-,
1515745464812,1,411,362,-,
1515745464828,1,415,369,-,
1515745464846,1,418,372,-,
1515745464863,1,421,365,-,
1515745464879,1,423,368,-,
1515745464897,1,427,380,-,
1515745464912,1,429,381,-,
1515745464929,1,434,376,-,
1515745464945,1,437,379,-,
1515745464963,1,442,368,-,
1515745464979,1,444,372,-,
1515745464995,1,446,375,-,
1515745465013,1,448,374,-,
1515745465029,1,453,371,-,
1515745465046,1,456,363,-,
1515745465063,1,460,373,-,
1515745465079,1,464,375,-,
1515745465096,1,467,362,-,
1515745465113,1,470,381,-,
1515745465130,1,474,364,-,
1515745465146,1,479,372,-,
1515745465163,1,484,365,-,
1515745465179,1,489,363,-,
1515745465196,1,492,378,-,
1515745465213,1,494,375,-,
1515745465231,1,497,376,-,
1515745465247,1,502,380,-,
1515745465263,1,506,362,-,
1515745465280,1,508,370,-,
1515745465297,1,512,362,-,
1515745465313,1,515,370,-,
1515745465331,1,519,363,-,
1515745467338,3,519,363,13,
