,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522400020806,1,2,2,180.0,221.0
1,1522400020808,1,3,2,180.0,221.0
2,1522400021022,1,4,2,,
3,1522400021133,1,5,2,,
4,1522400021238,1,4,2,,
5,1522400021345,1,5,2,,
6,1522400021453,1,4,2,,
7,1522400021560,1,5,2,,
8,1522400021666,1,4,2,,
9,1522400021770,1,5,2,,
10,1522400021875,1,4,2,,
11,1522400021980,1,5,2,,
12,1522400022107,2,2,2,180.0,292.0
13,1522400022109,2,3,2,180.0,292.0
14,1522400022126,2,4,2,,
15,1522400022235,2,5,2,,
16,1522400022340,2,4,2,,
17,1522400022444,2,5,2,,
18,1522400022549,2,4,2,,
19,1522400022652,2,5,2,,
20,1522400022757,2,4,2,,
21,1522400022862,2,5,2,,
22,1522400022966,2,4,2,,
23,1522400023071,2,5,2,,
24,1522400023177,2,4,2,,
25,1522400023280,2,5,2,,
26,1522400023387,2,4,2,,
27,1522400023492,2,5,2,,
28,1522400023598,2,4,2,,
29,1522400023703,2,5,2,,
30,1522400023808,2,4,2,,
31,1522400023913,2,5,2,,
32,1522400024019,2,4,2,,
33,1522400024127,2,5,2,,
34,1522400024231,2,4,2,,
35,1522400024339,2,5,2,,
36,1522400024445,2,4,2,,
37,1522400024552,2,5,2,,
38,1522400024682,3,2,7,180.0,390.0
39,1522400024683,3,3,7,180.0,390.0
