,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522399932233,1,2,2,180.0,221.0
1,1522399932235,1,3,2,180.0,221.0
2,1522399932444,1,4,2,,
3,1522399932553,1,5,2,,
4,1522399932658,1,4,2,,
5,1522399932764,1,5,2,,
6,1522399932870,1,4,2,,
7,1522399932975,1,5,2,,
8,1522399933080,1,4,2,,
9,1522399933186,1,5,2,,
10,1522399933293,1,4,2,,
11,1522399933401,1,5,2,,
12,1522399933535,2,2,2,180.0,292.0
13,1522399933536,2,3,2,180.0,292.0
14,1522399933553,2,4,2,,
15,1522399933658,2,5,2,,
16,1522399933764,2,4,2,,
17,1522399933871,2,5,2,,
18,1522399933978,2,4,2,,
19,1522399934087,2,5,2,,
20,1522399934191,2,4,2,,
21,1522399934296,2,5,2,,
22,1522399934402,2,4,2,,
23,1522399934509,2,5,2,,
24,1522399934612,2,4,2,,
25,1522399934720,2,5,2,,
26,1522399934826,2,4,2,,
27,1522399934933,2,5,2,,
28,1522399935039,2,4,2,,
29,1522399935145,2,5,2,,
30,1522399935251,2,4,2,,
31,1522399935354,2,5,2,,
32,1522399935459,2,4,2,,
33,1522399935566,2,5,2,,
34,1522399935673,2,4,2,,
35,1522399935779,2,5,2,,
36,1522399935884,2,4,2,,
37,1522399935988,2,5,2,,
38,1522399936108,3,2,7,180.0,390.0
39,1522399936110,3,3,7,180.0,390.0
