,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522400011914,1,2,2,180.0,221.0
1,1522400011916,1,3,2,180.0,221.0
2,1522400012124,1,4,2,,
3,1522400012229,1,5,2,,
4,1522400012337,1,4,2,,
5,1522400012444,1,5,2,,
6,1522400012550,1,4,2,,
7,1522400012656,1,5,2,,
8,1522400012762,1,4,2,,
9,1522400012866,1,5,2,,
10,1522400012970,1,4,2,,
11,1522400013075,1,5,2,,
12,1522400013200,2,2,2,180.0,292.0
13,1522400013202,2,3,2,180.0,292.0
14,1522400013218,2,4,2,,
15,1522400013325,2,5,2,,
16,1522400013430,2,4,2,,
17,1522400013536,2,5,2,,
18,1522400013641,2,4,2,,
19,1522400013749,2,5,2,,
20,1522400013852,2,4,2,,
21,1522400013960,2,5,2,,
22,1522400014067,2,4,2,,
23,1522400014174,2,5,2,,
24,1522400014278,2,4,2,,
25,1522400014384,2,5,2,,
26,1522400014491,2,4,2,,
27,1522400014595,2,5,2,,
28,1522400014697,2,4,2,,
29,1522400014800,2,5,2,,
30,1522400014905,2,4,2,,
31,1522400015013,2,5,2,,
32,1522400015117,2,4,2,,
33,1522400015222,2,5,2,,
34,1522400015327,2,4,2,,
35,1522400015431,2,5,2,,
36,1522400015535,2,4,2,,
37,1522400015640,2,5,2,,
38,1522400015774,3,2,7,180.0,390.0
39,1522400015774,3,3,7,180.0,390.0
