,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522398606357,1,2,2,180.0,221.0
1,1522398606359,1,3,2,180.0,221.0
2,1522398606569,1,4,2,,
3,1522398606676,1,5,2,,
4,1522398606782,1,4,2,,
5,1522398606889,1,5,2,,
6,1522398606994,1,4,2,,
7,1522398607099,1,5,2,,
8,1522398607205,1,4,2,,
9,1522398607311,1,5,2,,
10,1522398607416,1,4,2,,
11,1522398607524,1,5,2,,
12,1522398607642,2,2,2,180.0,292.0
13,1522398607644,2,3,2,180.0,292.0
14,1522398607662,2,4,2,,
15,1522398607769,2,5,2,,
16,1522398607876,2,4,2,,
17,1522398607980,2,5,2,,
18,1522398608087,2,4,2,,
19,1522398608196,2,5,2,,
20,1522398608301,2,4,2,,
21,1522398608406,2,5,2,,
22,1522398608511,2,4,2,,
23,1522398608618,2,5,2,,
24,1522398608724,2,4,2,,
25,1522398608830,2,5,2,,
26,1522398608936,2,4,2,,
27,1522398609045,2,5,2,,
28,1522398609149,2,4,2,,
29,1522398609257,2,5,2,,
30,1522398609363,2,4,2,,
31,1522398609466,2,5,2,,
32,1522398609571,2,4,2,,
33,1522398609679,2,5,2,,
34,1522398609785,2,4,2,,
35,1522398609891,2,5,2,,
36,1522398609998,2,4,2,,
37,1522398610106,2,5,2,,
38,1522398610233,3,2,7,180.0,390.0
39,1522398610235,3,3,7,180.0,390.0
