,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522399312404,1,2,2,180.0,221.0
1,1522399312406,1,3,2,180.0,221.0
2,1522399312618,1,4,2,,
3,1522399312725,1,5,2,,
4,1522399312827,1,4,2,,
5,1522399312935,1,5,2,,
6,1522399313041,1,4,2,,
7,1522399313148,1,5,2,,
8,1522399313252,1,4,2,,
9,1522399313359,1,5,2,,
10,1522399313464,1,4,2,,
11,1522399313572,1,5,2,,
12,1522399313688,2,2,2,180.0,292.0
13,1522399313690,2,3,2,180.0,292.0
14,1522399313710,2,4,2,,
15,1522399313828,2,5,2,,
16,1522399313935,2,4,2,,
17,1522399314041,2,5,2,,
18,1522399314145,2,4,2,,
19,1522399314249,2,5,2,,
20,1522399314355,2,4,2,,
21,1522399314462,2,5,2,,
22,1522399314568,2,4,2,,
23,1522399314678,2,5,2,,
24,1522399314784,2,4,2,,
25,1522399314890,2,5,2,,
26,1522399314997,2,4,2,,
27,1522399315105,2,5,2,,
28,1522399315209,2,4,2,,
29,1522399315316,2,5,2,,
30,1522399315422,2,4,2,,
31,1522399315528,2,5,2,,
32,1522399315634,2,4,2,,
33,1522399315740,2,5,2,,
34,1522399315844,2,4,2,,
35,1522399315953,2,5,2,,
36,1522399316060,2,4,2,,
37,1522399316164,2,5,2,,
38,1522399316296,3,2,7,180.0,390.0
39,1522399316298,3,3,7,180.0,390.0
