,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522399152341,1,2,2,180.0,221.0
1,1522399152344,1,3,2,180.0,221.0
2,1522399152558,1,4,2,,
3,1522399152665,1,5,2,,
4,1522399152772,1,4,2,,
5,1522399152877,1,5,2,,
6,1522399152981,1,4,2,,
7,1522399153090,1,5,2,,
8,1522399153193,1,4,2,,
9,1522399153307,1,5,2,,
10,1522399153410,1,4,2,,
11,1522399153524,1,5,2,,
12,1522399153656,2,2,2,180.0,292.0
13,1522399153659,2,3,2,180.0,292.0
14,1522399153680,2,4,2,,
15,1522399153788,2,5,2,,
16,1522399153894,2,4,2,,
17,1522399154004,2,5,2,,
18,1522399154108,2,4,2,,
19,1522399154220,2,5,2,,
20,1522399154326,2,4,2,,
21,1522399154432,2,5,2,,
22,1522399154537,2,4,2,,
23,1522399154647,2,5,2,,
24,1522399154751,2,4,2,,
25,1522399154876,2,5,2,,
26,1522399154987,2,4,2,,
27,1522399155094,2,5,2,,
28,1522399155198,2,4,2,,
29,1522399155302,2,5,2,,
30,1522399155409,2,4,2,,
31,1522399155518,2,5,2,,
32,1522399155626,2,4,2,,
33,1522399155735,2,5,2,,
34,1522399155843,2,4,2,,
35,1522399155954,2,5,2,,
36,1522399156058,2,4,2,,
37,1522399156161,2,5,2,,
38,1522399156295,3,2,7,180.0,390.0
39,1522399156296,3,3,7,180.0,390.0
