,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522399754102,1,2,2,180.0,221.0
1,1522399754104,1,3,2,180.0,221.0
2,1522399754315,1,4,2,,
3,1522399754423,1,5,2,,
4,1522399754531,1,4,2,,
5,1522399754637,1,5,2,,
6,1522399754743,1,4,2,,
7,1522399754847,1,5,2,,
8,1522399754953,1,4,2,,
9,1522399755061,1,5,2,,
10,1522399755168,1,4,2,,
11,1522399755272,1,5,2,,
12,1522399755401,2,2,2,180.0,292.0
13,1522399755404,2,3,2,180.0,292.0
14,1522399755420,2,4,2,,
15,1522399755527,2,5,2,,
16,1522399755630,2,4,2,,
17,1522399755737,2,5,2,,
18,1522399755838,2,4,2,,
19,1522399755945,2,5,2,,
20,1522399756050,2,4,2,,
21,1522399756157,2,5,2,,
22,1522399756262,2,4,2,,
23,1522399756368,2,5,2,,
24,1522399756473,2,4,2,,
25,1522399756580,2,5,2,,
26,1522399756687,2,4,2,,
27,1522399756793,2,5,2,,
28,1522399756898,2,4,2,,
29,1522399757003,2,5,2,,
30,1522399757106,2,4,2,,
31,1522399757211,2,5,2,,
32,1522399757319,2,4,2,,
33,1522399757424,2,5,2,,
34,1522399757525,2,4,2,,
35,1522399757631,2,5,2,,
36,1522399757737,2,4,2,,
37,1522399757843,2,5,2,,
38,1522399757958,3,2,7,180.0,390.0
39,1522399757959,3,3,7,180.0,390.0
