,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522398660438,1,2,2,180.0,221.0
1,1522398660440,1,3,2,180.0,221.0
2,1522398660657,1,4,2,,
3,1522398660765,1,5,2,,
4,1522398660869,1,4,2,,
5,1522398660984,1,5,2,,
6,1522398661090,1,4,2,,
7,1522398661195,1,5,2,,
8,1522398661300,1,4,2,,
9,1522398661407,1,5,2,,
10,1522398661513,1,4,2,,
11,1522398661618,1,5,2,,
12,1522398661739,2,2,2,180.0,292.0
13,1522398661740,2,3,2,180.0,292.0
14,1522398661758,2,4,2,,
15,1522398661864,2,5,2,,
16,1522398661971,2,4,2,,
17,1522398662078,2,5,2,,
18,1522398662184,2,4,2,,
19,1522398662289,2,5,2,,
20,1522398662394,2,4,2,,
21,1522398662502,2,5,2,,
22,1522398662606,2,4,2,,
23,1522398662714,2,5,2,,
24,1522398662818,2,4,2,,
25,1522398662926,2,5,2,,
26,1522398663030,2,4,2,,
27,1522398663139,2,5,2,,
28,1522398663246,2,4,2,,
29,1522398663353,2,5,2,,
30,1522398663457,2,4,2,,
31,1522398663564,2,5,2,,
32,1522398663670,2,4,2,,
33,1522398663778,2,5,2,,
34,1522398663885,2,4,2,,
35,1522398663989,2,5,2,,
36,1522398664096,2,4,2,,
37,1522398664203,2,5,2,,
38,1522398664330,3,2,7,180.0,390.0
39,1522398664331,3,3,7,180.0,390.0
