,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522398622000,1,2,2,180.0,221.0
1,1522398622000,1,3,2,180.0,221.0
2,1522398622214,1,4,2,,
3,1522398622322,1,5,2,,
4,1522398622430,1,4,2,,
5,1522398622533,1,5,2,,
6,1522398622640,1,4,2,,
7,1522398622746,1,5,2,,
8,1522398622853,1,4,2,,
9,1522398622959,1,5,2,,
10,1522398623066,1,4,2,,
11,1522398623174,1,5,2,,
12,1522398623302,2,2,2,180.0,292.0
13,1522398623303,2,3,2,180.0,292.0
14,1522398623320,2,4,2,,
15,1522398623433,2,5,2,,
16,1522398623540,2,4,2,,
17,1522398623648,2,5,2,,
18,1522398623753,2,4,2,,
19,1522398623861,2,5,2,,
20,1522398623966,2,4,2,,
21,1522398624113,2,5,2,,
22,1522398624219,2,4,2,,
23,1522398624326,2,5,2,,
24,1522398624432,2,4,2,,
25,1522398624539,2,5,2,,
26,1522398624644,2,4,2,,
27,1522398624750,2,5,2,,
28,1522398624858,2,4,2,,
29,1522398624967,2,5,2,,
30,1522398625075,2,4,2,,
31,1522398625183,2,5,2,,
32,1522398625290,2,4,2,,
33,1522398625399,2,5,2,,
34,1522398625503,2,4,2,,
35,1522398625612,2,5,2,,
36,1522398625719,2,4,2,,
37,1522398625826,2,5,2,,
38,1522398625958,3,2,7,180.0,390.0
39,1522398625960,3,3,7,180.0,390.0
