,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522398599087,1,2,2,180.0,221.0
1,1522398599089,1,3,2,180.0,221.0
2,1522398599298,1,4,2,,
3,1522398599407,1,5,2,,
4,1522398599514,1,4,2,,
5,1522398599620,1,5,2,,
6,1522398599727,1,4,2,,
7,1522398599832,1,5,2,,
8,1522398599939,1,4,2,,
9,1522398600047,1,5,2,,
10,1522398600154,1,4,2,,
11,1522398600262,1,5,2,,
12,1522398600390,2,2,2,180.0,292.0
13,1522398600391,2,3,2,180.0,292.0
14,1522398600408,2,4,2,,
15,1522398600519,2,5,2,,
16,1522398600625,2,4,2,,
17,1522398600732,2,5,2,,
18,1522398600837,2,4,2,,
19,1522398600943,2,5,2,,
20,1522398601050,2,4,2,,
21,1522398601156,2,5,2,,
22,1522398601264,2,4,2,,
23,1522398601370,2,5,2,,
24,1522398601476,2,4,2,,
25,1522398601582,2,5,2,,
26,1522398601686,2,4,2,,
27,1522398601794,2,5,2,,
28,1522398601900,2,4,2,,
29,1522398602006,2,5,2,,
30,1522398602113,2,4,2,,
31,1522398602220,2,5,2,,
32,1522398602328,2,4,2,,
33,1522398602434,2,5,2,,
34,1522398602539,2,4,2,,
35,1522398602645,2,5,2,,
36,1522398602751,2,4,2,,
37,1522398602859,2,5,2,,
38,1522398602981,3,2,7,180.0,390.0
39,1522398602981,3,3,7,180.0,390.0
