,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522398583979,1,2,2,180.0,221.0
1,1522398583980,1,3,2,180.0,221.0
2,1522398584190,1,4,2,,
3,1522398584298,1,5,2,,
4,1522398584406,1,4,2,,
5,1522398584513,1,5,2,,
6,1522398584618,1,4,2,,
7,1522398584725,1,5,2,,
8,1522398584827,1,4,2,,
9,1522398584932,1,5,2,,
10,1522398585037,1,4,2,,
11,1522398585142,1,5,2,,
12,1522398585265,2,2,2,180.0,292.0
13,1522398585266,2,3,2,180.0,292.0
14,1522398585285,2,4,2,,
15,1522398585392,2,5,2,,
16,1522398585495,2,4,2,,
17,1522398585600,2,5,2,,
18,1522398585706,2,4,2,,
19,1522398585811,2,5,2,,
20,1522398585916,2,4,2,,
21,1522398586022,2,5,2,,
22,1522398586128,2,4,2,,
23,1522398586234,2,5,2,,
24,1522398586340,2,4,2,,
25,1522398586445,2,5,2,,
26,1522398586550,2,4,2,,
27,1522398586658,2,5,2,,
28,1522398586763,2,4,2,,
29,1522398586870,2,5,2,,
30,1522398586976,2,4,2,,
31,1522398587083,2,5,2,,
32,1522398587189,2,4,2,,
33,1522398587295,2,5,2,,
34,1522398587399,2,4,2,,
35,1522398587506,2,5,2,,
36,1522398587611,2,4,2,,
37,1522398587723,2,5,2,,
38,1522398587839,3,2,7,180.0,390.0
39,1522398587841,3,3,7,180.0,390.0
