,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522399352330,1,2,2,180.0,221.0
1,1522399352333,1,3,2,180.0,221.0
2,1522399352553,1,4,2,,
3,1522399352685,1,5,2,,
4,1522399352816,1,4,2,,
5,1522399352924,1,5,2,,
6,1522399353027,1,4,2,,
7,1522399353135,1,5,2,,
8,1522399353239,1,4,2,,
9,1522399353347,1,5,2,,
10,1522399353454,1,4,2,,
11,1522399353560,1,5,2,,
12,1522399353679,2,2,2,180.0,292.0
13,1522399353681,2,3,2,180.0,292.0
14,1522399353699,2,4,2,,
15,1522399353804,2,5,2,,
16,1522399353910,2,4,2,,
17,1522399354018,2,5,2,,
18,1522399354124,2,4,2,,
19,1522399354232,2,5,2,,
20,1522399354337,2,4,2,,
21,1522399354445,2,5,2,,
22,1522399354550,2,4,2,,
23,1522399354658,2,5,2,,
24,1522399354765,2,4,2,,
25,1522399354873,2,5,2,,
26,1522399354977,2,4,2,,
27,1522399355086,2,5,2,,
28,1522399355192,2,4,2,,
29,1522399355299,2,5,2,,
30,1522399355404,2,4,2,,
31,1522399355512,2,5,2,,
32,1522399355617,2,4,2,,
33,1522399355724,2,5,2,,
34,1522399355827,2,4,2,,
35,1522399355935,2,5,2,,
36,1522399356041,2,4,2,,
37,1522399356148,2,5,2,,
38,1522399356270,3,2,7,180.0,390.0
39,1522399356271,3,3,7,180.0,390.0
