,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522398508864,1,2,2,180.0,221.0
1,1522398508866,1,3,2,180.0,221.0
2,1522398509083,1,4,2,,
3,1522398509195,1,5,2,,
4,1522398509302,1,4,2,,
5,1522398509409,1,5,2,,
6,1522398509511,1,4,2,,
7,1522398509619,1,5,2,,
8,1522398509728,1,4,2,,
9,1522398509840,1,5,2,,
10,1522398509945,1,4,2,,
11,1522398510052,1,5,2,,
12,1522398510178,2,2,2,180.0,292.0
13,1522398510179,2,3,2,180.0,292.0
14,1522398510194,2,4,2,,
15,1522398510302,2,5,2,,
16,1522398510409,2,4,2,,
17,1522398510535,2,5,2,,
18,1522398510641,2,4,2,,
19,1522398510756,2,5,2,,
20,1522398510865,2,4,2,,
21,1522398510990,2,5,2,,
22,1522398511121,2,4,2,,
23,1522398511229,2,5,2,,
24,1522398511336,2,4,2,,
25,1522398511445,2,5,2,,
26,1522398511550,2,4,2,,
27,1522398511659,2,5,2,,
28,1522398511763,2,4,2,,
29,1522398511874,2,5,2,,
30,1522398511977,2,4,2,,
31,1522398512082,2,5,2,,
32,1522398512186,2,4,2,,
33,1522398512290,2,5,2,,
34,1522398512395,2,4,2,,
35,1522398512497,2,5,2,,
36,1522398512604,2,4,2,,
37,1522398512715,2,5,2,,
38,1522398512835,3,2,7,180.0,390.0
39,1522398512837,3,3,7,180.0,390.0
