,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522399415599,1,2,2,180.0,221.0
1,1522399415600,1,3,2,180.0,221.0
2,1522399415807,1,4,2,,
3,1522399415917,1,5,2,,
4,1522399416023,1,4,2,,
5,1522399416130,1,5,2,,
6,1522399416237,1,4,2,,
7,1522399416340,1,5,2,,
8,1522399416447,1,4,2,,
9,1522399416555,1,5,2,,
10,1522399416658,1,4,2,,
11,1522399416767,1,5,2,,
12,1522399416884,2,2,2,180.0,292.0
13,1522399416886,2,3,2,180.0,292.0
14,1522399416902,2,4,2,,
15,1522399417007,2,5,2,,
16,1522399417113,2,4,2,,
17,1522399417221,2,5,2,,
18,1522399417327,2,4,2,,
19,1522399417430,2,5,2,,
20,1522399417537,2,4,2,,
21,1522399417642,2,5,2,,
22,1522399417746,2,4,2,,
23,1522399417849,2,5,2,,
24,1522399417954,2,4,2,,
25,1522399418059,2,5,2,,
26,1522399418162,2,4,2,,
27,1522399418264,2,5,2,,
28,1522399418371,2,4,2,,
29,1522399418477,2,5,2,,
30,1522399418581,2,4,2,,
31,1522399418688,2,5,2,,
32,1522399418792,2,4,2,,
33,1522399418898,2,5,2,,
34,1522399419004,2,4,2,,
35,1522399419109,2,5,2,,
36,1522399419212,2,4,2,,
37,1522399419318,2,5,2,,
38,1522399419441,3,2,7,180.0,390.0
39,1522399419442,3,3,7,180.0,390.0
