,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522399565205,1,2,2,180.0,221.0
1,1522399565206,1,3,2,180.0,221.0
2,1522399565415,1,4,2,,
3,1522399565522,1,5,2,,
4,1522399565626,1,4,2,,
5,1522399565731,1,5,2,,
6,1522399565836,1,4,2,,
7,1522399565942,1,5,2,,
8,1522399566045,1,4,2,,
9,1522399566151,1,5,2,,
10,1522399566256,1,4,2,,
11,1522399566361,1,5,2,,
12,1522399566490,2,2,2,180.0,292.0
13,1522399566491,2,3,2,180.0,292.0
14,1522399566507,2,4,2,,
15,1522399566620,2,5,2,,
16,1522399566727,2,4,2,,
17,1522399566831,2,5,2,,
18,1522399566937,2,4,2,,
19,1522399567042,2,5,2,,
20,1522399567146,2,4,2,,
21,1522399567249,2,5,2,,
22,1522399567354,2,4,2,,
23,1522399567457,2,5,2,,
24,1522399567564,2,4,2,,
25,1522399567671,2,5,2,,
26,1522399567775,2,4,2,,
27,1522399567883,2,5,2,,
28,1522399567988,2,4,2,,
29,1522399568093,2,5,2,,
30,1522399568200,2,4,2,,
31,1522399568307,2,5,2,,
32,1522399568412,2,4,2,,
33,1522399568521,2,5,2,,
34,1522399568627,2,4,2,,
35,1522399568730,2,5,2,,
36,1522399568835,2,4,2,,
37,1522399568941,2,5,2,,
38,1522399569064,3,2,7,180.0,390.0
39,1522399569066,3,3,7,180.0,390.0
