,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522400039206,1,2,2,180.0,221.0
1,1522400039208,1,3,2,180.0,221.0
2,1522400039420,1,4,2,,
3,1522400039526,1,5,2,,
4,1522400039628,1,4,2,,
5,1522400039737,1,5,2,,
6,1522400039842,1,4,2,,
7,1522400039950,1,5,2,,
8,1522400040057,1,4,2,,
9,1522400040163,1,5,2,,
10,1522400040266,1,4,2,,
11,1522400040372,1,5,2,,
12,1522400040491,2,2,2,180.0,292.0
13,1522400040491,2,3,2,180.0,292.0
14,1522400040509,2,4,2,,
15,1522400040614,2,5,2,,
16,1522400040719,2,4,2,,
17,1522400040827,2,5,2,,
18,1522400040931,2,4,2,,
19,1522400041036,2,5,2,,
20,1522400041142,2,4,2,,
21,1522400041248,2,5,2,,
22,1522400041353,2,4,2,,
23,1522400041456,2,5,2,,
24,1522400041564,2,4,2,,
25,1522400041671,2,5,2,,
26,1522400041775,2,4,2,,
27,1522400041881,2,5,2,,
28,1522400041987,2,4,2,,
29,1522400042096,2,5,2,,
30,1522400042198,2,4,2,,
31,1522400042304,2,5,2,,
32,1522400042407,2,4,2,,
33,1522400042514,2,5,2,,
34,1522400042620,2,4,2,,
35,1522400042724,2,5,2,,
36,1522400042831,2,4,2,,
37,1522400042936,2,5,2,,
38,1522400043064,3,2,7,180.0,390.0
39,1522400043066,3,3,7,180.0,390.0
