,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522399862042,1,2,2,180.0,221.0
1,1522399862044,1,3,2,180.0,221.0
2,1522399862256,1,4,2,,
3,1522399862364,1,5,2,,
4,1522399862472,1,4,2,,
5,1522399862580,1,5,2,,
6,1522399862681,1,4,2,,
7,1522399862789,1,5,2,,
8,1522399862894,1,4,2,,
9,1522399863003,1,5,2,,
10,1522399863110,1,4,2,,
11,1522399863217,1,5,2,,
12,1522399863344,2,2,2,180.0,292.0
13,1522399863346,2,3,2,180.0,292.0
14,1522399863363,2,4,2,,
15,1522399863471,2,5,2,,
16,1522399863576,2,4,2,,
17,1522399863684,2,5,2,,
18,1522399863790,2,4,2,,
19,1522399863894,2,5,2,,
20,1522399864001,2,4,2,,
21,1522399864107,2,5,2,,
22,1522399864215,2,4,2,,
23,1522399864322,2,5,2,,
24,1522399864428,2,4,2,,
25,1522399864533,2,5,2,,
26,1522399864636,2,4,2,,
27,1522399864745,2,5,2,,
28,1522399864851,2,4,2,,
29,1522399864960,2,5,2,,
30,1522399865066,2,4,2,,
31,1522399865174,2,5,2,,
32,1522399865279,2,4,2,,
33,1522399865386,2,5,2,,
34,1522399865493,2,4,2,,
35,1522399865597,2,5,2,,
36,1522399865705,2,4,2,,
37,1522399865812,2,5,2,,
38,1522399865934,3,2,7,180.0,390.0
39,1522399865936,3,3,7,180.0,390.0
