,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522398529932,1,2,2,180.0,221.0
1,1522398529939,1,3,2,180.0,221.0
2,1522398530173,1,4,2,,
3,1522398530310,1,5,2,,
4,1522398530419,1,4,2,,
5,1522398530531,1,5,2,,
6,1522398530639,1,4,2,,
7,1522398530746,1,5,2,,
8,1522398530851,1,4,2,,
9,1522398530958,1,5,2,,
10,1522398531067,1,4,2,,
11,1522398531175,1,5,2,,
12,1522398531303,2,2,2,180.0,292.0
13,1522398531304,2,3,2,180.0,292.0
14,1522398531316,2,4,2,,
15,1522398531423,2,5,2,,
16,1522398531530,2,4,2,,
17,1522398531637,2,5,2,,
18,1522398531743,2,4,2,,
19,1522398531849,2,5,2,,
20,1522398531954,2,4,2,,
21,1522398532063,2,5,2,,
22,1522398532167,2,4,2,,
23,1522398532283,2,5,2,,
24,1522398532389,2,4,2,,
25,1522398532495,2,5,2,,
26,1522398532599,2,4,2,,
27,1522398532705,2,5,2,,
28,1522398532809,2,4,2,,
29,1522398532916,2,5,2,,
30,1522398533020,2,4,2,,
31,1522398533128,2,5,2,,
32,1522398533234,2,4,2,,
33,1522398533341,2,5,2,,
34,1522398533443,2,4,2,,
35,1522398533561,2,5,2,,
36,1522398533666,2,4,2,,
37,1522398533772,2,5,2,,
38,1522398533892,3,2,7,180.0,390.0
39,1522398533894,3,3,7,180.0,390.0
