,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522399251054,1,2,2,180.0,221.0
1,1522399251056,1,3,2,180.0,221.0
2,1522399251270,1,4,2,,
3,1522399251377,1,5,2,,
4,1522399251482,1,4,2,,
5,1522399251588,1,5,2,,
6,1522399251695,1,4,2,,
7,1522399251803,1,5,2,,
8,1522399251909,1,4,2,,
9,1522399252017,1,5,2,,
10,1522399252121,1,4,2,,
11,1522399252229,1,5,2,,
12,1522399252356,2,2,2,180.0,292.0
13,1522399252358,2,3,2,180.0,292.0
14,1522399252372,2,4,2,,
15,1522399252485,2,5,2,,
16,1522399252588,2,4,2,,
17,1522399252695,2,5,2,,
18,1522399252801,2,4,2,,
19,1522399252906,2,5,2,,
20,1522399253010,2,4,2,,
21,1522399253117,2,5,2,,
22,1522399253222,2,4,2,,
23,1522399253326,2,5,2,,
24,1522399253433,2,4,2,,
25,1522399253541,2,5,2,,
26,1522399253647,2,4,2,,
27,1522399253753,2,5,2,,
28,1522399253857,2,4,2,,
29,1522399253962,2,5,2,,
30,1522399254068,2,4,2,,
31,1522399254177,2,5,2,,
32,1522399254283,2,4,2,,
33,1522399254391,2,5,2,,
34,1522399254495,2,4,2,,
35,1522399254603,2,5,2,,
36,1522399254710,2,4,2,,
37,1522399254816,2,5,2,,
38,1522399254946,3,2,7,180.0,390.0
39,1522399254947,3,3,7,180.0,390.0
