,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522401203074,1,2,2,180.0,221.0
1,1522401203077,1,3,2,180.0,221.0
2,1522401203286,1,4,2,,
3,1522401203394,1,5,2,,
4,1522401203499,1,4,2,,
5,1522401203607,1,5,2,,
6,1522401203712,1,4,2,,
7,1522401203818,1,5,2,,
8,1522401203925,1,4,2,,
9,1522401204032,1,5,2,,
10,1522401204137,1,4,2,,
11,1522401204244,1,5,2,,
12,1522401204559,2,2,2,180.0,292.0
13,1522401204561,2,3,2,180.0,292.0
14,1522401204580,2,4,2,,
15,1522401204700,2,5,2,,
16,1522401204804,2,4,2,,
17,1522401204911,2,5,2,,
18,1522401205016,2,4,2,,
19,1522401205120,2,5,2,,
20,1522401205226,2,4,2,,
21,1522401205330,2,5,2,,
22,1522401205437,2,4,2,,
23,1522401205542,2,5,2,,
24,1522401205646,2,4,2,,
25,1522401205753,2,5,2,,
26,1522401205856,2,4,2,,
27,1522401205962,2,5,2,,
28,1522401206069,2,4,2,,
29,1522401206175,2,5,2,,
30,1522401206279,2,4,2,,
31,1522401206385,2,5,2,,
32,1522401206490,2,4,2,,
33,1522401206596,2,5,2,,
34,1522401206700,2,4,2,,
35,1522401206806,2,5,2,,
36,1522401207133,3,2,2,180.0,363.0
37,1522401207133,3,3,2,180.0,363.0
38,1522401207156,3,4,2,,
39,1522401207263,3,5,2,,
40,1522401207369,3,4,2,,
41,1522401207475,3,5,2,,
42,1522401207579,3,4,2,,
43,1522401207686,3,5,2,,
44,1522401207788,3,4,2,,
45,1522401207893,3,5,2,,
46,1522401207997,3,4,2,,
47,1522401208105,3,5,2,,
48,1522401208210,3,4,2,,
49,1522401208316,3,5,2,,
50,1522401208422,3,4,2,,
51,1522401208531,3,5,2,,
52,1522401208636,3,4,2,,
53,1522401208742,3,5,2,,
54,1522401208844,3,4,2,,
55,1522401208950,3,5,2,,
56,1522401209053,3,4,2,,
57,1522401209160,3,5,2,,
58,1522401209265,3,4,2,,
59,1522401209372,3,5,2,,
60,1522401209475,3,4,2,,
61,1522401209578,3,5,2,,
62,1522401209906,4,2,2,180.0,434.0
63,1522401209908,4,3,2,180.0,434.0
64,1522401209927,4,4,2,,
65,1522401210032,4,5,2,,
66,1522401210133,4,4,2,,
67,1522401210238,4,5,2,,
68,1522401210343,4,4,2,,
69,1522401210450,4,5,2,,
70,1522401210554,4,4,2,,
71,1522401210660,4,5,2,,
72,1522401210766,4,4,2,,
73,1522401210871,4,5,2,,
74,1522401210977,4,4,2,,
75,1522401211084,4,5,2,,
76,1522401211189,4,4,2,,
77,1522401211295,4,5,2,,
78,1522401211401,4,4,2,,
79,1522401211508,4,5,2,,
80,1522401211613,4,4,2,,
81,1522401211720,4,5,2,,
82,1522401211826,4,4,2,,
83,1522401211932,4,5,2,,
84,1522401212036,4,4,2,,
85,1522401212139,4,5,2,,
86,1522401212240,4,4,2,,
87,1522401212346,4,5,2,,
88,1522401212665,5,2,2,76.0,473.0
89,1522401212666,5,3,2,76.0,473.0
90,1522401212714,6,2,7,180.0,565.0
91,1522401212716,6,3,7,180.0,565.0
