,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522401506679,1,2,2,180.0,221.0
1,1522401506681,1,3,2,180.0,221.0
2,1522401506892,1,4,2,,
3,1522401507000,1,5,2,,
4,1522401507105,1,4,2,,
5,1522401507213,1,5,2,,
6,1522401507318,1,4,2,,
7,1522401507425,1,5,2,,
8,1522401507533,1,4,2,,
9,1522401507639,1,5,2,,
10,1522401507745,1,4,2,,
11,1522401507852,1,5,2,,
12,1522401508182,2,2,2,180.0,292.0
13,1522401508184,2,3,2,180.0,292.0
14,1522401508202,2,4,2,,
15,1522401508308,2,5,2,,
16,1522401508415,2,4,2,,
17,1522401508522,2,5,2,,
18,1522401508628,2,4,2,,
19,1522401508733,2,5,2,,
20,1522401508840,2,4,2,,
21,1522401508947,2,5,2,,
22,1522401509052,2,4,2,,
23,1522401509158,2,5,2,,
24,1522401509261,2,4,2,,
25,1522401509367,2,5,2,,
26,1522401509472,2,4,2,,
27,1522401509577,2,5,2,,
28,1522401509684,2,4,2,,
29,1522401509795,2,5,2,,
30,1522401509903,2,4,2,,
31,1522401510012,2,5,2,,
32,1522401510118,2,4,2,,
33,1522401510225,2,5,2,,
34,1522401510331,2,4,2,,
35,1522401510438,2,5,2,,
36,1522401510773,3,2,2,180.0,363.0
37,1522401510774,3,3,2,180.0,363.0
38,1522401510791,3,4,2,,
39,1522401510899,3,5,2,,
40,1522401511004,3,4,2,,
41,1522401511113,3,5,2,,
42,1522401511219,3,4,2,,
43,1522401511324,3,5,2,,
44,1522401511430,3,4,2,,
45,1522401511536,3,5,2,,
46,1522401511642,3,4,2,,
47,1522401511747,3,5,2,,
48,1522401511850,3,4,2,,
49,1522401511957,3,5,2,,
50,1522401512062,3,4,2,,
51,1522401512169,3,5,2,,
52,1522401512275,3,4,2,,
53,1522401512380,3,5,2,,
54,1522401512485,3,4,2,,
55,1522401512592,3,5,2,,
56,1522401512697,3,4,2,,
57,1522401512803,3,5,2,,
58,1522401512910,3,4,2,,
59,1522401513016,3,5,2,,
60,1522401513119,3,4,2,,
61,1522401513225,3,5,2,,
62,1522401513546,4,2,2,180.0,434.0
63,1522401513548,4,3,2,180.0,434.0
64,1522401513568,4,4,2,,
65,1522401513675,4,5,2,,
66,1522401513780,4,4,2,,
67,1522401513885,4,5,2,,
68,1522401513991,4,4,2,,
69,1522401514097,4,5,2,,
70,1522401514202,4,4,2,,
71,1522401514308,4,5,2,,
72,1522401514413,4,4,2,,
73,1522401514520,4,5,2,,
74,1522401514627,4,4,2,,
75,1522401514731,4,5,2,,
76,1522401514837,4,4,2,,
77,1522401514941,4,5,2,,
78,1522401515047,4,4,2,,
79,1522401515153,4,5,2,,
80,1522401515259,4,4,2,,
81,1522401515367,4,5,2,,
82,1522401515472,4,4,2,,
83,1522401515579,4,5,2,,
84,1522401515683,4,4,2,,
85,1522401515787,4,5,2,,
86,1522401515894,4,4,2,,
87,1522401516003,4,5,2,,
88,1522401516336,5,2,2,76.0,473.0
89,1522401516337,5,3,2,76.0,473.0
90,1522401516387,6,2,7,180.0,565.0
91,1522401516388,6,3,7,180.0,565.0
