,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522398835427,1,2,2,180.0,221.0
1,1522398835427,1,3,2,180.0,221.0
2,1522398835634,1,4,2,,
3,1522398835741,1,5,2,,
4,1522398835843,1,4,2,,
5,1522398835950,1,5,2,,
6,1522398836057,1,4,2,,
7,1522398836173,1,5,2,,
8,1522398836278,1,4,2,,
9,1522398836386,1,5,2,,
10,1522398836488,1,4,2,,
11,1522398836591,1,5,2,,
12,1522398836913,2,2,2,180.0,292.0
13,1522398836914,2,3,2,180.0,292.0
14,1522398836933,2,4,2,,
15,1522398837056,2,5,2,,
16,1522398837158,2,4,2,,
17,1522398837264,2,5,2,,
18,1522398837369,2,4,2,,
19,1522398837471,2,5,2,,
20,1522398837577,2,4,2,,
21,1522398837689,2,5,2,,
22,1522398837794,2,4,2,,
23,1522398837897,2,5,2,,
24,1522398838001,2,4,2,,
25,1522398838112,2,5,2,,
26,1522398838217,2,4,2,,
27,1522398838328,2,5,2,,
28,1522398838433,2,4,2,,
29,1522398838539,2,5,2,,
30,1522398838644,2,4,2,,
31,1522398838752,2,5,2,,
32,1522398838853,2,4,2,,
33,1522398838961,2,5,2,,
34,1522398839066,2,4,2,,
35,1522398839172,2,5,2,,
36,1522398839502,3,2,2,180.0,363.0
37,1522398839503,3,3,2,180.0,363.0
38,1522398839515,3,4,2,,
39,1522398839619,3,5,2,,
40,1522398839720,3,4,2,,
41,1522398839824,3,5,2,,
42,1522398839927,3,4,2,,
43,1522398840032,3,5,2,,
44,1522398840133,3,4,2,,
45,1522398840239,3,5,2,,
46,1522398840342,3,4,2,,
47,1522398840445,3,5,2,,
48,1522398840548,3,4,2,,
49,1522398840653,3,5,2,,
50,1522398840783,3,4,2,,
51,1522398840920,3,5,2,,
52,1522398841025,3,4,2,,
53,1522398841130,3,5,2,,
54,1522398841232,3,4,2,,
55,1522398841350,3,5,2,,
56,1522398841452,3,4,2,,
57,1522398841559,3,5,2,,
58,1522398841664,3,4,2,,
59,1522398841772,3,5,2,,
60,1522398841878,3,4,2,,
61,1522398841991,3,5,2,,
62,1522398842312,4,2,2,180.0,434.0
63,1522398842315,4,3,2,180.0,434.0
64,1522398842332,4,4,2,,
65,1522398842436,4,5,2,,
66,1522398842538,4,4,2,,
67,1522398842643,4,5,2,,
68,1522398842756,4,4,2,,
69,1522398842869,4,5,2,,
70,1522398842973,4,4,2,,
71,1522398843079,4,5,2,,
72,1522398843182,4,4,2,,
73,1522398843288,4,5,2,,
74,1522398843394,4,4,2,,
75,1522398843498,4,5,2,,
76,1522398843605,4,4,2,,
77,1522398843714,4,5,2,,
78,1522398843816,4,4,2,,
79,1522398843922,4,5,2,,
80,1522398844027,4,4,2,,
81,1522398844132,4,5,2,,
82,1522398844239,4,4,2,,
83,1522398844347,4,5,2,,
84,1522398844454,4,4,2,,
85,1522398844561,4,5,2,,
86,1522398844665,4,4,2,,
87,1522398844767,4,5,2,,
88,1522398845086,5,2,2,76.0,473.0
89,1522398845086,5,3,2,76.0,473.0
90,1522398845134,6,2,7,180.0,565.0
91,1522398845136,6,3,7,180.0,565.0
