,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522401283224,1,2,2,180.0,221.0
1,1522401283227,1,3,2,180.0,221.0
2,1522401283441,1,4,2,,
3,1522401283546,1,5,2,,
4,1522401283651,1,4,2,,
5,1522401283758,1,5,2,,
6,1522401283864,1,4,2,,
7,1522401283972,1,5,2,,
8,1522401284080,1,4,2,,
9,1522401284187,1,5,2,,
10,1522401284293,1,4,2,,
11,1522401284401,1,5,2,,
12,1522401284728,2,2,2,180.0,292.0
13,1522401284729,2,3,2,180.0,292.0
14,1522401284747,2,4,2,,
15,1522401284855,2,5,2,,
16,1522401284962,2,4,2,,
17,1522401285067,2,5,2,,
18,1522401285172,2,4,2,,
19,1522401285279,2,5,2,,
20,1522401285387,2,4,2,,
21,1522401285497,2,5,2,,
22,1522401285603,2,4,2,,
23,1522401285711,2,5,2,,
24,1522401285817,2,4,2,,
25,1522401285925,2,5,2,,
26,1522401286031,2,4,2,,
27,1522401286139,2,5,2,,
28,1522401286243,2,4,2,,
29,1522401286350,2,5,2,,
30,1522401286456,2,4,2,,
31,1522401286562,2,5,2,,
32,1522401286670,2,4,2,,
33,1522401286777,2,5,2,,
34,1522401286883,2,4,2,,
35,1522401286991,2,5,2,,
36,1522401287319,3,2,2,180.0,363.0
37,1522401287321,3,3,2,180.0,363.0
38,1522401287338,3,4,2,,
39,1522401287445,3,5,2,,
40,1522401287552,3,4,2,,
41,1522401287661,3,5,2,,
42,1522401287767,3,4,2,,
43,1522401287874,3,5,2,,
44,1522401287980,3,4,2,,
45,1522401288088,3,5,2,,
46,1522401288195,3,4,2,,
47,1522401288302,3,5,2,,
48,1522401288407,3,4,2,,
49,1522401288515,3,5,2,,
50,1522401288620,3,4,2,,
51,1522401288725,3,5,2,,
52,1522401288830,3,4,2,,
53,1522401288943,3,5,2,,
54,1522401289049,3,4,2,,
55,1522401289157,3,5,2,,
56,1522401289264,3,4,2,,
57,1522401289372,3,5,2,,
58,1522401289478,3,4,2,,
59,1522401289586,3,5,2,,
60,1522401289689,3,4,2,,
61,1522401289797,3,5,2,,
62,1522401290124,4,2,2,180.0,434.0
63,1522401290126,4,3,2,180.0,434.0
64,1522401290147,4,4,2,,
65,1522401290256,4,5,2,,
66,1522401290362,4,4,2,,
67,1522401290471,4,5,2,,
68,1522401290579,4,4,2,,
69,1522401290687,4,5,2,,
70,1522401290794,4,4,2,,
71,1522401290900,4,5,2,,
72,1522401291007,4,4,2,,
73,1522401291115,4,5,2,,
74,1522401291219,4,4,2,,
75,1522401291327,4,5,2,,
76,1522401291433,4,4,2,,
77,1522401291539,4,5,2,,
78,1522401291645,4,4,2,,
79,1522401291754,4,5,2,,
80,1522401291860,4,4,2,,
81,1522401291966,4,5,2,,
82,1522401292141,4,4,2,,
83,1522401292251,4,5,2,,
84,1522401292358,4,4,2,,
85,1522401292473,4,5,2,,
86,1522401292580,4,4,2,,
87,1522401292731,4,5,2,,
88,1522401293066,5,2,2,76.0,473.0
89,1522401293067,5,3,2,76.0,473.0
90,1522401293119,6,2,7,180.0,565.0
91,1522401293120,6,3,7,180.0,565.0
