,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522400927713,1,2,2,180.0,221.0
1,1522400927715,1,3,2,180.0,221.0
2,1522400927928,1,4,2,,
3,1522400928036,1,5,2,,
4,1522400928142,1,4,2,,
5,1522400928247,1,5,2,,
6,1522400928350,1,4,2,,
7,1522400928458,1,5,2,,
8,1522400928566,1,4,2,,
9,1522400928673,1,5,2,,
10,1522400928779,1,4,2,,
11,1522400928884,1,5,2,,
12,1522400929215,2,2,2,180.0,292.0
13,1522400929216,2,3,2,180.0,292.0
14,1522400929236,2,4,2,,
15,1522400929351,2,5,2,,
16,1522400929454,2,4,2,,
17,1522400929561,2,5,2,,
18,1522400929668,2,4,2,,
19,1522400929773,2,5,2,,
20,1522400929880,2,4,2,,
21,1522400929984,2,5,2,,
22,1522400930090,2,4,2,,
23,1522400930198,2,5,2,,
24,1522400930304,2,4,2,,
25,1522400930411,2,5,2,,
26,1522400930517,2,4,2,,
27,1522400930625,2,5,2,,
28,1522400930729,2,4,2,,
29,1522400930834,2,5,2,,
30,1522400930937,2,4,2,,
31,1522400931044,2,5,2,,
32,1522400931151,2,4,2,,
33,1522400931259,2,5,2,,
34,1522400931363,2,4,2,,
35,1522400931468,2,5,2,,
36,1522400931805,3,2,2,180.0,363.0
37,1522400931806,3,3,2,180.0,363.0
38,1522400931822,3,4,2,,
39,1522400931929,3,5,2,,
40,1522400932035,3,4,2,,
41,1522400932142,3,5,2,,
42,1522400932250,3,4,2,,
43,1522400932357,3,5,2,,
44,1522400932463,3,4,2,,
45,1522400932570,3,5,2,,
46,1522400932677,3,4,2,,
47,1522400932784,3,5,2,,
48,1522400932889,3,4,2,,
49,1522400932992,3,5,2,,
50,1522400933098,3,4,2,,
51,1522400933202,3,5,2,,
52,1522400933307,3,4,2,,
53,1522400933411,3,5,2,,
54,1522400933517,3,4,2,,
55,1522400933624,3,5,2,,
56,1522400933728,3,4,2,,
57,1522400933833,3,5,2,,
58,1522400933940,3,4,2,,
59,1522400934044,3,5,2,,
60,1522400934150,3,4,2,,
61,1522400934257,3,5,2,,
62,1522400934578,4,2,2,180.0,434.0
63,1522400934579,4,3,2,180.0,434.0
64,1522400934597,4,4,2,,
65,1522400934703,4,5,2,,
66,1522400934806,4,4,2,,
67,1522400934909,4,5,2,,
68,1522400935015,4,4,2,,
69,1522400935123,4,5,2,,
70,1522400935227,4,4,2,,
71,1522400935334,4,5,2,,
72,1522400935440,4,4,2,,
73,1522400935555,4,5,2,,
74,1522400935662,4,4,2,,
75,1522400935767,4,5,2,,
76,1522400935873,4,4,2,,
77,1522400935979,4,5,2,,
78,1522400936085,4,4,2,,
79,1522400936191,4,5,2,,
80,1522400936298,4,4,2,,
81,1522400936409,4,5,2,,
82,1522400936515,4,4,2,,
83,1522400936623,4,5,2,,
84,1522400936727,4,4,2,,
85,1522400936835,4,5,2,,
86,1522400936939,4,4,2,,
87,1522400937045,4,5,2,,
88,1522400937369,5,2,2,76.0,473.0
89,1522400937371,5,3,2,76.0,473.0
90,1522400937419,6,2,7,180.0,565.0
91,1522400937420,6,3,7,180.0,565.0
