,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522400564160,1,2,2,180.0,221.0
1,1522400564162,1,3,2,180.0,221.0
2,1522400564370,1,4,2,,
3,1522400564476,1,5,2,,
4,1522400564579,1,4,2,,
5,1522400564686,1,5,2,,
6,1522400564793,1,4,2,,
7,1522400564901,1,5,2,,
8,1522400565006,1,4,2,,
9,1522400565111,1,5,2,,
10,1522400565217,1,4,2,,
11,1522400565327,1,5,2,,
12,1522400565662,2,2,2,180.0,292.0
13,1522400565663,2,3,2,180.0,292.0
14,1522400565675,2,4,2,,
15,1522400565780,2,5,2,,
16,1522400565885,2,4,2,,
17,1522400565993,2,5,2,,
18,1522400566100,2,4,2,,
19,1522400566206,2,5,2,,
20,1522400566318,2,4,2,,
21,1522400566439,2,5,2,,
22,1522400566543,2,4,2,,
23,1522400566648,2,5,2,,
24,1522400566756,2,4,2,,
25,1522400566865,2,5,2,,
26,1522400566968,2,4,2,,
27,1522400567084,2,5,2,,
28,1522400567188,2,4,2,,
29,1522400567302,2,5,2,,
30,1522400567409,2,4,2,,
31,1522400567519,2,5,2,,
32,1522400567624,2,4,2,,
33,1522400567731,2,5,2,,
34,1522400567838,2,4,2,,
35,1522400567948,2,5,2,,
36,1522400568269,3,2,2,180.0,363.0
37,1522400568270,3,3,2,180.0,363.0
38,1522400568292,3,4,2,,
39,1522400568398,3,5,2,,
40,1522400568504,3,4,2,,
41,1522400568624,3,5,2,,
42,1522400568749,3,4,2,,
43,1522400568858,3,5,2,,
44,1522400568961,3,4,2,,
45,1522400569062,3,5,2,,
46,1522400569164,3,4,2,,
47,1522400569268,3,5,2,,
48,1522400569373,3,4,2,,
49,1522400569479,3,5,2,,
50,1522400569586,3,4,2,,
51,1522400569704,3,5,2,,
52,1522400569806,3,4,2,,
53,1522400569914,3,5,2,,
54,1522400570020,3,4,2,,
55,1522400570130,3,5,2,,
56,1522400570235,3,4,2,,
57,1522400570340,3,5,2,,
58,1522400570444,3,4,2,,
59,1522400570550,3,5,2,,
60,1522400570656,3,4,2,,
61,1522400570769,3,5,2,,
62,1522400571094,4,2,2,180.0,434.0
63,1522400571095,4,3,2,180.0,434.0
64,1522400571106,4,4,2,,
65,1522400571211,4,5,2,,
66,1522400571318,4,4,2,,
67,1522400571424,4,5,2,,
68,1522400571528,4,4,2,,
69,1522400571653,4,5,2,,
70,1522400571761,4,4,2,,
71,1522400571868,4,5,2,,
72,1522400571975,4,4,2,,
73,1522400572084,4,5,2,,
74,1522400572191,4,4,2,,
75,1522400572298,4,5,2,,
76,1522400572405,4,4,2,,
77,1522400572511,4,5,2,,
78,1522400572616,4,4,2,,
79,1522400572724,4,5,2,,
80,1522400572830,4,4,2,,
81,1522400572938,4,5,2,,
82,1522400573044,4,4,2,,
83,1522400573187,4,5,2,,
84,1522400573292,4,4,2,,
85,1522400573404,4,5,2,,
86,1522400573511,4,4,2,,
87,1522400573620,4,5,2,,
88,1522400573951,5,2,2,76.0,473.0
89,1522400573952,5,3,2,76.0,473.0
90,1522400574001,6,2,7,180.0,565.0
91,1522400574003,6,3,7,180.0,565.0
