,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522400598988,1,2,2,180.0,221.0
1,1522400598992,1,3,2,180.0,221.0
2,1522400599202,1,4,2,,
3,1522400599313,1,5,2,,
4,1522400599420,1,4,2,,
5,1522400599528,1,5,2,,
6,1522400599634,1,4,2,,
7,1522400599780,1,5,2,,
8,1522400599885,1,4,2,,
9,1522400599991,1,5,2,,
10,1522400600095,1,4,2,,
11,1522400600203,1,5,2,,
12,1522400600522,2,2,2,180.0,292.0
13,1522400600523,2,3,2,180.0,292.0
14,1522400600535,2,4,2,,
15,1522400600640,2,5,2,,
16,1522400600747,2,4,2,,
17,1522400600854,2,5,2,,
18,1522400600960,2,4,2,,
19,1522400601069,2,5,2,,
20,1522400601187,2,4,2,,
21,1522400601309,2,5,2,,
22,1522400601415,2,4,2,,
23,1522400601522,2,5,2,,
24,1522400601629,2,4,2,,
25,1522400601757,2,5,2,,
26,1522400601878,2,4,2,,
27,1522400601986,2,5,2,,
28,1522400602092,2,4,2,,
29,1522400602195,2,5,2,,
30,1522400602299,2,4,2,,
31,1522400602403,2,5,2,,
32,1522400602507,2,4,2,,
33,1522400602614,2,5,2,,
34,1522400602719,2,4,2,,
35,1522400602824,2,5,2,,
36,1522400603147,3,2,2,180.0,363.0
37,1522400603148,3,3,2,180.0,363.0
38,1522400603161,3,4,2,,
39,1522400603268,3,5,2,,
40,1522400603371,3,4,2,,
41,1522400603477,3,5,2,,
42,1522400603583,3,4,2,,
43,1522400603688,3,5,2,,
44,1522400603793,3,4,2,,
45,1522400603900,3,5,2,,
46,1522400604006,3,4,2,,
47,1522400604109,3,5,2,,
48,1522400604212,3,4,2,,
49,1522400604318,3,5,2,,
50,1522400604423,3,4,2,,
51,1522400604530,3,5,2,,
52,1522400604635,3,4,2,,
53,1522400604742,3,5,2,,
54,1522400604849,3,4,2,,
55,1522400604956,3,5,2,,
56,1522400605060,3,4,2,,
57,1522400605167,3,5,2,,
58,1522400605271,3,4,2,,
59,1522400605377,3,5,2,,
60,1522400605484,3,4,2,,
61,1522400605593,3,5,2,,
62,1522400605922,4,2,2,180.0,434.0
63,1522400605923,4,3,2,180.0,434.0
64,1522400605937,4,4,2,,
65,1522400606045,4,5,2,,
66,1522400606152,4,4,2,,
67,1522400606258,4,5,2,,
68,1522400606364,4,4,2,,
69,1522400606468,4,5,2,,
70,1522400606576,4,4,2,,
71,1522400606683,4,5,2,,
72,1522400606850,4,4,2,,
73,1522400606965,4,5,2,,
74,1522400607073,4,4,2,,
75,1522400607185,4,5,2,,
76,1522400607288,4,4,2,,
77,1522400607398,4,5,2,,
78,1522400607513,4,4,2,,
79,1522400607634,4,5,2,,
80,1522400607740,4,4,2,,
81,1522400607845,4,5,2,,
82,1522400607951,4,4,2,,
83,1522400608055,4,5,2,,
84,1522400608160,4,4,2,,
85,1522400608267,4,5,2,,
86,1522400608373,4,4,2,,
87,1522400608479,4,5,2,,
88,1522400608814,5,2,2,76.0,473.0
89,1522400608818,5,3,2,76.0,473.0
90,1522400608862,6,2,7,180.0,565.0
91,1522400608864,6,3,7,180.0,565.0
