,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522398883177,1,2,2,180.0,221.0
1,1522398883179,1,3,2,180.0,221.0
2,1522398883390,1,4,2,,
3,1522398883499,1,5,2,,
4,1522398883605,1,4,2,,
5,1522398883711,1,5,2,,
6,1522398883816,1,4,2,,
7,1522398883924,1,5,2,,
8,1522398884029,1,4,2,,
9,1522398884136,1,5,2,,
10,1522398884242,1,4,2,,
11,1522398884348,1,5,2,,
12,1522398884676,2,2,2,180.0,292.0
13,1522398884677,2,3,2,180.0,292.0
14,1522398884691,2,4,2,,
15,1522398884808,2,5,2,,
16,1522398884914,2,4,2,,
17,1522398885018,2,5,2,,
18,1522398885121,2,4,2,,
19,1522398885228,2,5,2,,
20,1522398885331,2,4,2,,
21,1522398885436,2,5,2,,
22,1522398885543,2,4,2,,
23,1522398885650,2,5,2,,
24,1522398885756,2,4,2,,
25,1522398885861,2,5,2,,
26,1522398885968,2,4,2,,
27,1522398886074,2,5,2,,
28,1522398886180,2,4,2,,
29,1522398886284,2,5,2,,
30,1522398886389,2,4,2,,
31,1522398886496,2,5,2,,
32,1522398886599,2,4,2,,
33,1522398886709,2,5,2,,
34,1522398886814,2,4,2,,
35,1522398886917,2,5,2,,
36,1522398887233,3,2,2,180.0,363.0
37,1522398887235,3,3,2,180.0,363.0
38,1522398887246,3,4,2,,
39,1522398887353,3,5,2,,
40,1522398887458,3,4,2,,
41,1522398887564,3,5,2,,
42,1522398887668,3,4,2,,
43,1522398887772,3,5,2,,
44,1522398887877,3,4,2,,
45,1522398888039,3,5,2,,
46,1522398888144,3,4,2,,
47,1522398888251,3,5,2,,
48,1522398888358,3,4,2,,
49,1522398888471,3,5,2,,
50,1522398888583,3,4,2,,
51,1522398888687,3,5,2,,
52,1522398888791,3,4,2,,
53,1522398888898,3,5,2,,
54,1522398889004,3,4,2,,
55,1522398889111,3,5,2,,
56,1522398889221,3,4,2,,
57,1522398889329,3,5,2,,
58,1522398889433,3,4,2,,
59,1522398889538,3,5,2,,
60,1522398889645,3,4,2,,
61,1522398889748,3,5,2,,
62,1522398890074,4,2,2,180.0,434.0
63,1522398890075,4,3,2,180.0,434.0
64,1522398890096,4,4,2,,
65,1522398890200,4,5,2,,
66,1522398890306,4,4,2,,
67,1522398890410,4,5,2,,
68,1522398890517,4,4,2,,
69,1522398890624,4,5,2,,
70,1522398890726,4,4,2,,
71,1522398890828,4,5,2,,
72,1522398890931,4,4,2,,
73,1522398891035,4,5,2,,
74,1522398891142,4,4,2,,
75,1522398891247,4,5,2,,
76,1522398891350,4,4,2,,
77,1522398891455,4,5,2,,
78,1522398891562,4,4,2,,
79,1522398891666,4,5,2,,
80,1522398891772,4,4,2,,
81,1522398891877,4,5,2,,
82,1522398891982,4,4,2,,
83,1522398892087,4,5,2,,
84,1522398892191,4,4,2,,
85,1522398892293,4,5,2,,
86,1522398892395,4,4,2,,
87,1522398892499,4,5,2,,
88,1522398892814,5,2,2,76.0,473.0
89,1522398892815,5,3,2,76.0,473.0
90,1522398892864,6,2,7,180.0,565.0
91,1522398892865,6,3,7,180.0,565.0
