,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522399314324,1,2,2,180.0,221.0
1,1522399314326,1,3,2,180.0,221.0
2,1522399314537,1,4,2,,
3,1522399314646,1,5,2,,
4,1522399314750,1,4,2,,
5,1522399314858,1,5,2,,
6,1522399314965,1,4,2,,
7,1522399315073,1,5,2,,
8,1522399315179,1,4,2,,
9,1522399315288,1,5,2,,
10,1522399315392,1,4,2,,
11,1522399315500,1,5,2,,
12,1522399315827,2,2,2,180.0,292.0
13,1522399315829,2,3,2,180.0,292.0
14,1522399315840,2,4,2,,
15,1522399315945,2,5,2,,
16,1522399316051,2,4,2,,
17,1522399316155,2,5,2,,
18,1522399316262,2,4,2,,
19,1522399316369,2,5,2,,
20,1522399316477,2,4,2,,
21,1522399316585,2,5,2,,
22,1522399316691,2,4,2,,
23,1522399316798,2,5,2,,
24,1522399316903,2,4,2,,
25,1522399317008,2,5,2,,
26,1522399317112,2,4,2,,
27,1522399317218,2,5,2,,
28,1522399317323,2,4,2,,
29,1522399317427,2,5,2,,
30,1522399317534,2,4,2,,
31,1522399317639,2,5,2,,
32,1522399317741,2,4,2,,
33,1522399317849,2,5,2,,
34,1522399317955,2,4,2,,
35,1522399318063,2,5,2,,
36,1522399318419,3,2,2,180.0,363.0
37,1522399318420,3,3,2,180.0,363.0
38,1522399318444,3,4,2,,
39,1522399318552,3,5,2,,
40,1522399318657,3,4,2,,
41,1522399318762,3,5,2,,
42,1522399318864,3,4,2,,
43,1522399318987,3,5,2,,
44,1522399319089,3,4,2,,
45,1522399319198,3,5,2,,
46,1522399319304,3,4,2,,
47,1522399319408,3,5,2,,
48,1522399319513,3,4,2,,
49,1522399319620,3,5,2,,
50,1522399319726,3,4,2,,
51,1522399319830,3,5,2,,
52,1522399319936,3,4,2,,
53,1522399320044,3,5,2,,
54,1522399320149,3,4,2,,
55,1522399320255,3,5,2,,
56,1522399320358,3,4,2,,
57,1522399320463,3,5,2,,
58,1522399320569,3,4,2,,
59,1522399320674,3,5,2,,
60,1522399320780,3,4,2,,
61,1522399320884,3,5,2,,
62,1522399321208,4,2,2,180.0,434.0
63,1522399321209,4,3,2,180.0,434.0
64,1522399321221,4,4,2,,
65,1522399321328,4,5,2,,
66,1522399321434,4,4,2,,
67,1522399321542,4,5,2,,
68,1522399321646,4,4,2,,
69,1522399321753,4,5,2,,
70,1522399321859,4,4,2,,
71,1522399321966,4,5,2,,
72,1522399322073,4,4,2,,
73,1522399322180,4,5,2,,
74,1522399322285,4,4,2,,
75,1522399322393,4,5,2,,
76,1522399322498,4,4,2,,
77,1522399322606,4,5,2,,
78,1522399322713,4,4,2,,
79,1522399322820,4,5,2,,
80,1522399322927,4,4,2,,
81,1522399323034,4,5,2,,
82,1522399323141,4,4,2,,
83,1522399323247,4,5,2,,
84,1522399323353,4,4,2,,
85,1522399323458,4,5,2,,
86,1522399323564,4,4,2,,
87,1522399323671,4,5,2,,
88,1522399324000,5,2,2,76.0,473.0
89,1522399324001,5,3,2,76.0,473.0
90,1522399324051,6,2,7,180.0,565.0
91,1522399324052,6,3,7,180.0,565.0
