,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522401300489,1,2,2,180.0,221.0
1,1522401300489,1,3,2,180.0,221.0
2,1522401300701,1,4,2,,
3,1522401300809,1,5,2,,
4,1522401300914,1,4,2,,
5,1522401301020,1,5,2,,
6,1522401301125,1,4,2,,
7,1522401301233,1,5,2,,
8,1522401301340,1,4,2,,
9,1522401301448,1,5,2,,
10,1522401301554,1,4,2,,
11,1522401301664,1,5,2,,
12,1522401301991,2,2,2,180.0,292.0
13,1522401301992,2,3,2,180.0,292.0
14,1522401302010,2,4,2,,
15,1522401302116,2,5,2,,
16,1522401302220,2,4,2,,
17,1522401302328,2,5,2,,
18,1522401302435,2,4,2,,
19,1522401302544,2,5,2,,
20,1522401302650,2,4,2,,
21,1522401302757,2,5,2,,
22,1522401302864,2,4,2,,
23,1522401302971,2,5,2,,
24,1522401303077,2,4,2,,
25,1522401303184,2,5,2,,
26,1522401303291,2,4,2,,
27,1522401303405,2,5,2,,
28,1522401303509,2,4,2,,
29,1522401303617,2,5,2,,
30,1522401303722,2,4,2,,
31,1522401303829,2,5,2,,
32,1522401303934,2,4,2,,
33,1522401304042,2,5,2,,
34,1522401304150,2,4,2,,
35,1522401304260,2,5,2,,
36,1522401304598,3,2,2,180.0,363.0
37,1522401304600,3,3,2,180.0,363.0
38,1522401304617,3,4,2,,
39,1522401304724,3,5,2,,
40,1522401304833,3,4,2,,
41,1522401304943,3,5,2,,
42,1522401305050,3,4,2,,
43,1522401305159,3,5,2,,
44,1522401305264,3,4,2,,
45,1522401305371,3,5,2,,
46,1522401305478,3,4,2,,
47,1522401305586,3,5,2,,
48,1522401305691,3,4,2,,
49,1522401305800,3,5,2,,
50,1522401305905,3,4,2,,
51,1522401306011,3,5,2,,
52,1522401306117,3,4,2,,
53,1522401306224,3,5,2,,
54,1522401306327,3,4,2,,
55,1522401306435,3,5,2,,
56,1522401306541,3,4,2,,
57,1522401306648,3,5,2,,
58,1522401306755,3,4,2,,
59,1522401306864,3,5,2,,
60,1522401306970,3,4,2,,
61,1522401307077,3,5,2,,
62,1522401307421,4,2,2,180.0,434.0
63,1522401307422,4,3,2,180.0,434.0
64,1522401307442,4,4,2,,
65,1522401307546,4,5,2,,
66,1522401307653,4,4,2,,
67,1522401307761,4,5,2,,
68,1522401307867,4,4,2,,
69,1522401307978,4,5,2,,
70,1522401308083,4,4,2,,
71,1522401308190,4,5,2,,
72,1522401308296,4,4,2,,
73,1522401308404,4,5,2,,
74,1522401308507,4,4,2,,
75,1522401308614,4,5,2,,
76,1522401308721,4,4,2,,
77,1522401308833,4,5,2,,
78,1522401308940,4,4,2,,
79,1522401309045,4,5,2,,
80,1522401309150,4,4,2,,
81,1522401309258,4,5,2,,
82,1522401309365,4,4,2,,
83,1522401309472,4,5,2,,
84,1522401309579,4,4,2,,
85,1522401309683,4,5,2,,
86,1522401309790,4,4,2,,
87,1522401309900,4,5,2,,
88,1522401310230,5,2,2,76.0,473.0
89,1522401310230,5,3,2,76.0,473.0
90,1522401310281,6,2,7,180.0,565.0
91,1522401310283,6,3,7,180.0,565.0
