,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522399215907,1,2,2,180.0,221.0
1,1522399215909,1,3,2,180.0,221.0
2,1522399216119,1,4,2,,
3,1522399216230,1,5,2,,
4,1522399216336,1,4,2,,
5,1522399216442,1,5,2,,
6,1522399216549,1,4,2,,
7,1522399216659,1,5,2,,
8,1522399216765,1,4,2,,
9,1522399216870,1,5,2,,
10,1522399216971,1,4,2,,
11,1522399217076,1,5,2,,
12,1522399217394,2,2,2,180.0,292.0
13,1522399217395,2,3,2,180.0,292.0
14,1522399217415,2,4,2,,
15,1522399217529,2,5,2,,
16,1522399217636,2,4,2,,
17,1522399217742,2,5,2,,
18,1522399217848,2,4,2,,
19,1522399217955,2,5,2,,
20,1522399218060,2,4,2,,
21,1522399218171,2,5,2,,
22,1522399218274,2,4,2,,
23,1522399218384,2,5,2,,
24,1522399218488,2,4,2,,
25,1522399218594,2,5,2,,
26,1522399218700,2,4,2,,
27,1522399218805,2,5,2,,
28,1522399218909,2,4,2,,
29,1522399219015,2,5,2,,
30,1522399219121,2,4,2,,
31,1522399219226,2,5,2,,
32,1522399219333,2,4,2,,
33,1522399219440,2,5,2,,
34,1522399219547,2,4,2,,
35,1522399219655,2,5,2,,
36,1522399219987,3,2,2,180.0,363.0
37,1522399219991,3,3,2,180.0,363.0
38,1522399220005,3,4,2,,
39,1522399220110,3,5,2,,
40,1522399220216,3,4,2,,
41,1522399220323,3,5,2,,
42,1522399220430,3,4,2,,
43,1522399220535,3,5,2,,
44,1522399220641,3,4,2,,
45,1522399220748,3,5,2,,
46,1522399220854,3,4,2,,
47,1522399220962,3,5,2,,
48,1522399221069,3,4,2,,
49,1522399221173,3,5,2,,
50,1522399221280,3,4,2,,
51,1522399221388,3,5,2,,
52,1522399221495,3,4,2,,
53,1522399221602,3,5,2,,
54,1522399221710,3,4,2,,
55,1522399221813,3,5,2,,
56,1522399221919,3,4,2,,
57,1522399222027,3,5,2,,
58,1522399222134,3,4,2,,
59,1522399222240,3,5,2,,
60,1522399222345,3,4,2,,
61,1522399222456,3,5,2,,
62,1522399222810,4,2,2,180.0,434.0
63,1522399222817,4,3,2,180.0,434.0
64,1522399222874,4,4,2,,
65,1522399222981,4,5,2,,
66,1522399223087,4,4,2,,
67,1522399223197,4,5,2,,
68,1522399223303,4,4,2,,
69,1522399223411,4,5,2,,
70,1522399223514,4,4,2,,
71,1522399223621,4,5,2,,
72,1522399223728,4,4,2,,
73,1522399223883,4,5,2,,
74,1522399223987,4,4,2,,
75,1522399224097,4,5,2,,
76,1522399224204,4,4,2,,
77,1522399224311,4,5,2,,
78,1522399224417,4,4,2,,
79,1522399224524,4,5,2,,
80,1522399224630,4,4,2,,
81,1522399224737,4,5,2,,
82,1522399224843,4,4,2,,
83,1522399224949,4,5,2,,
84,1522399225053,4,4,2,,
85,1522399225208,4,5,2,,
86,1522399225314,4,4,2,,
87,1522399225423,4,5,2,,
88,1522399225750,5,2,2,76.0,473.0
89,1522399225751,5,3,2,76.0,473.0
90,1522399225800,6,2,7,180.0,565.0
91,1522399225803,6,3,7,180.0,565.0
