,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522400911918,1,2,2,180.0,221.0
1,1522400911919,1,3,2,180.0,221.0
2,1522400912129,1,4,2,,
3,1522400912235,1,5,2,,
4,1522400912341,1,4,2,,
5,1522400912450,1,5,2,,
6,1522400912557,1,4,2,,
7,1522400912666,1,5,2,,
8,1522400912772,1,4,2,,
9,1522400912878,1,5,2,,
10,1522400912985,1,4,2,,
11,1522400913089,1,5,2,,
12,1522400913420,2,2,2,180.0,292.0
13,1522400913421,2,3,2,180.0,292.0
14,1522400913442,2,4,2,,
15,1522400913552,2,5,2,,
16,1522400913657,2,4,2,,
17,1522400913766,2,5,2,,
18,1522400913872,2,4,2,,
19,1522400913980,2,5,2,,
20,1522400914087,2,4,2,,
21,1522400914196,2,5,2,,
22,1522400914301,2,4,2,,
23,1522400914409,2,5,2,,
24,1522400914517,2,4,2,,
25,1522400914621,2,5,2,,
26,1522400914727,2,4,2,,
27,1522400914834,2,5,2,,
28,1522400914939,2,4,2,,
29,1522400915048,2,5,2,,
30,1522400915152,2,4,2,,
31,1522400915260,2,5,2,,
32,1522400915365,2,4,2,,
33,1522400915473,2,5,2,,
34,1522400915580,2,4,2,,
35,1522400915688,2,5,2,,
36,1522400916012,3,2,2,180.0,363.0
37,1522400916013,3,3,2,180.0,363.0
38,1522400916031,3,4,2,,
39,1522400916139,3,5,2,,
40,1522400916244,3,4,2,,
41,1522400916353,3,5,2,,
42,1522400916458,3,4,2,,
43,1522400916567,3,5,2,,
44,1522400916673,3,4,2,,
45,1522400916781,3,5,2,,
46,1522400916888,3,4,2,,
47,1522400916995,3,5,2,,
48,1522400917100,3,4,2,,
49,1522400917208,3,5,2,,
50,1522400917315,3,4,2,,
51,1522400917421,3,5,2,,
52,1522400917529,3,4,2,,
53,1522400917634,3,5,2,,
54,1522400917741,3,4,2,,
55,1522400917849,3,5,2,,
56,1522400917954,3,4,2,,
57,1522400918061,3,5,2,,
58,1522400918167,3,4,2,,
59,1522400918274,3,5,2,,
60,1522400918380,3,4,2,,
61,1522400918487,3,5,2,,
62,1522400918819,4,2,2,180.0,434.0
63,1522400918821,4,3,2,180.0,434.0
64,1522400918839,4,4,2,,
65,1522400918944,4,5,2,,
66,1522400919049,4,4,2,,
67,1522400919154,4,5,2,,
68,1522400919256,4,4,2,,
69,1522400919359,4,5,2,,
70,1522400919464,4,4,2,,
71,1522400919572,4,5,2,,
72,1522400919679,4,4,2,,
73,1522400919784,4,5,2,,
74,1522400919890,4,4,2,,
75,1522400919996,4,5,2,,
76,1522400920101,4,4,2,,
77,1522400920209,4,5,2,,
78,1522400920310,4,4,2,,
79,1522400920414,4,5,2,,
80,1522400920519,4,4,2,,
81,1522400920627,4,5,2,,
82,1522400920732,4,4,2,,
83,1522400920836,4,5,2,,
84,1522400920939,4,4,2,,
85,1522400921048,4,5,2,,
86,1522400921154,4,4,2,,
87,1522400921262,4,5,2,,
88,1522400921594,5,2,2,76.0,473.0
89,1522400921595,5,3,2,76.0,473.0
90,1522400921644,6,2,7,180.0,565.0
91,1522400921646,6,3,7,180.0,565.0
