,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522401185444,1,2,2,180.0,221.0
1,1522401185445,1,3,2,180.0,221.0
2,1522401185655,1,4,2,,
3,1522401185763,1,5,2,,
4,1522401185867,1,4,2,,
5,1522401185973,1,5,2,,
6,1522401186079,1,4,2,,
7,1522401186185,1,5,2,,
8,1522401186289,1,4,2,,
9,1522401186396,1,5,2,,
10,1522401186500,1,4,2,,
11,1522401186604,1,5,2,,
12,1522401186928,2,2,2,180.0,292.0
13,1522401186929,2,3,2,180.0,292.0
14,1522401186948,2,4,2,,
15,1522401187054,2,5,2,,
16,1522401187159,2,4,2,,
17,1522401187267,2,5,2,,
18,1522401187373,2,4,2,,
19,1522401187479,2,5,2,,
20,1522401187585,2,4,2,,
21,1522401187690,2,5,2,,
22,1522401187795,2,4,2,,
23,1522401187902,2,5,2,,
24,1522401188008,2,4,2,,
25,1522401188114,2,5,2,,
26,1522401188217,2,4,2,,
27,1522401188327,2,5,2,,
28,1522401188433,2,4,2,,
29,1522401188540,2,5,2,,
30,1522401188644,2,4,2,,
31,1522401188748,2,5,2,,
32,1522401188852,2,4,2,,
33,1522401188958,2,5,2,,
34,1522401189060,2,4,2,,
35,1522401189166,2,5,2,,
36,1522401189485,3,2,2,180.0,363.0
37,1522401189485,3,3,2,180.0,363.0
38,1522401189507,3,4,2,,
39,1522401189612,3,5,2,,
40,1522401189717,3,4,2,,
41,1522401189824,3,5,2,,
42,1522401189930,3,4,2,,
43,1522401190037,3,5,2,,
44,1522401190141,3,4,2,,
45,1522401190246,3,5,2,,
46,1522401190353,3,4,2,,
47,1522401190455,3,5,2,,
48,1522401190559,3,4,2,,
49,1522401190666,3,5,2,,
50,1522401190771,3,4,2,,
51,1522401190877,3,5,2,,
52,1522401190983,3,4,2,,
53,1522401191088,3,5,2,,
54,1522401191194,3,4,2,,
55,1522401191300,3,5,2,,
56,1522401191405,3,4,2,,
57,1522401191511,3,5,2,,
58,1522401191616,3,4,2,,
59,1522401191723,3,5,2,,
60,1522401191826,3,4,2,,
61,1522401191933,3,5,2,,
62,1522401192260,4,2,2,180.0,434.0
63,1522401192261,4,3,2,180.0,434.0
64,1522401192280,4,4,2,,
65,1522401192384,4,5,2,,
66,1522401192489,4,4,2,,
67,1522401192595,4,5,2,,
68,1522401192701,4,4,2,,
69,1522401192804,4,5,2,,
70,1522401192910,4,4,2,,
71,1522401193015,4,5,2,,
72,1522401193121,4,4,2,,
73,1522401193223,4,5,2,,
74,1522401193328,4,4,2,,
75,1522401193431,4,5,2,,
76,1522401193534,4,4,2,,
77,1522401193637,4,5,2,,
78,1522401193743,4,4,2,,
79,1522401193849,4,5,2,,
80,1522401193950,4,4,2,,
81,1522401194054,4,5,2,,
82,1522401194158,4,4,2,,
83,1522401194266,4,5,2,,
84,1522401194372,4,4,2,,
85,1522401194476,4,5,2,,
86,1522401194583,4,4,2,,
87,1522401194687,4,5,2,,
88,1522401195018,5,2,2,76.0,473.0
89,1522401195018,5,3,2,76.0,473.0
90,1522401195067,6,2,7,180.0,565.0
91,1522401195068,6,3,7,180.0,565.0
