,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522401333879,1,2,2,180.0,221.0
1,1522401333880,1,3,2,180.0,221.0
2,1522401334092,1,4,2,,
3,1522401334200,1,5,2,,
4,1522401334304,1,4,2,,
5,1522401334410,1,5,2,,
6,1522401334516,1,4,2,,
7,1522401334621,1,5,2,,
8,1522401334728,1,4,2,,
9,1522401334836,1,5,2,,
10,1522401334943,1,4,2,,
11,1522401335051,1,5,2,,
12,1522401335381,2,2,2,180.0,292.0
13,1522401335381,2,3,2,180.0,292.0
14,1522401335401,2,4,2,,
15,1522401335505,2,5,2,,
16,1522401335608,2,4,2,,
17,1522401335713,2,5,2,,
18,1522401335818,2,4,2,,
19,1522401335921,2,5,2,,
20,1522401336028,2,4,2,,
21,1522401336140,2,5,2,,
22,1522401336245,2,4,2,,
23,1522401336352,2,5,2,,
24,1522401336456,2,4,2,,
25,1522401336562,2,5,2,,
26,1522401336669,2,4,2,,
27,1522401336782,2,5,2,,
28,1522401336886,2,4,2,,
29,1522401336990,2,5,2,,
30,1522401337097,2,4,2,,
31,1522401337207,2,5,2,,
32,1522401337311,2,4,2,,
33,1522401337418,2,5,2,,
34,1522401337523,2,4,2,,
35,1522401337629,2,5,2,,
36,1522401337953,3,2,2,180.0,363.0
37,1522401337954,3,3,2,180.0,363.0
38,1522401337975,3,4,2,,
39,1522401338082,3,5,2,,
40,1522401338186,3,4,2,,
41,1522401338295,3,5,2,,
42,1522401338400,3,4,2,,
43,1522401338507,3,5,2,,
44,1522401338614,3,4,2,,
45,1522401338722,3,5,2,,
46,1522401338827,3,4,2,,
47,1522401338934,3,5,2,,
48,1522401339040,3,4,2,,
49,1522401339145,3,5,2,,
50,1522401339252,3,4,2,,
51,1522401339356,3,5,2,,
52,1522401339459,3,4,2,,
53,1522401339563,3,5,2,,
54,1522401339667,3,4,2,,
55,1522401339774,3,5,2,,
56,1522401339881,3,4,2,,
57,1522401339991,3,5,2,,
58,1522401340097,3,4,2,,
59,1522401340202,3,5,2,,
60,1522401340305,3,4,2,,
61,1522401340411,3,5,2,,
62,1522401340728,4,2,2,180.0,434.0
63,1522401340730,4,3,2,180.0,434.0
64,1522401340750,4,4,2,,
65,1522401340854,4,5,2,,
66,1522401340960,4,4,2,,
67,1522401341073,4,5,2,,
68,1522401341179,4,4,2,,
69,1522401341284,4,5,2,,
70,1522401341390,4,4,2,,
71,1522401341497,4,5,2,,
72,1522401341601,4,4,2,,
73,1522401341706,4,5,2,,
74,1522401341811,4,4,2,,
75,1522401341914,4,5,2,,
76,1522401342020,4,4,2,,
77,1522401342124,4,5,2,,
78,1522401342231,4,4,2,,
79,1522401342341,4,5,2,,
80,1522401342446,4,4,2,,
81,1522401342549,4,5,2,,
82,1522401342655,4,4,2,,
83,1522401342760,4,5,2,,
84,1522401342867,4,4,2,,
85,1522401342970,4,5,2,,
86,1522401343075,4,4,2,,
87,1522401343179,4,5,2,,
88,1522401343502,5,2,2,76.0,473.0
89,1522401343504,5,3,2,76.0,473.0
90,1522401343553,6,2,7,180.0,565.0
91,1522401343555,6,3,7,180.0,565.0
