,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522401037575,1,2,2,180.0,221.0
1,1522401037578,1,3,2,180.0,221.0
2,1522401037789,1,4,2,,
3,1522401037894,1,5,2,,
4,1522401038002,1,4,2,,
5,1522401038108,1,5,2,,
6,1522401038213,1,4,2,,
7,1522401038322,1,5,2,,
8,1522401038427,1,4,2,,
9,1522401038534,1,5,2,,
10,1522401038639,1,4,2,,
11,1522401038746,1,5,2,,
12,1522401039079,2,2,2,180.0,292.0
13,1522401039081,2,3,2,180.0,292.0
14,1522401039097,2,4,2,,
15,1522401039211,2,5,2,,
16,1522401039317,2,4,2,,
17,1522401039424,2,5,2,,
18,1522401039529,2,4,2,,
19,1522401039635,2,5,2,,
20,1522401039742,2,4,2,,
21,1522401039848,2,5,2,,
22,1522401039951,2,4,2,,
23,1522401040055,2,5,2,,
24,1522401040161,2,4,2,,
25,1522401040267,2,5,2,,
26,1522401040371,2,4,2,,
27,1522401040478,2,5,2,,
28,1522401040582,2,4,2,,
29,1522401040688,2,5,2,,
30,1522401040793,2,4,2,,
31,1522401040901,2,5,2,,
32,1522401041007,2,4,2,,
33,1522401041114,2,5,2,,
34,1522401041220,2,4,2,,
35,1522401041325,2,5,2,,
36,1522401041653,3,2,2,180.0,363.0
37,1522401041654,3,3,2,180.0,363.0
38,1522401041670,3,4,2,,
39,1522401041775,3,5,2,,
40,1522401041880,3,4,2,,
41,1522401041987,3,5,2,,
42,1522401042092,3,4,2,,
43,1522401042200,3,5,2,,
44,1522401042305,3,4,2,,
45,1522401042408,3,5,2,,
46,1522401042516,3,4,2,,
47,1522401042621,3,5,2,,
48,1522401042728,3,4,2,,
49,1522401042834,3,5,2,,
50,1522401042937,3,4,2,,
51,1522401043043,3,5,2,,
52,1522401043149,3,4,2,,
53,1522401043256,3,5,2,,
54,1522401043361,3,4,2,,
55,1522401043467,3,5,2,,
56,1522401043572,3,4,2,,
57,1522401043686,3,5,2,,
58,1522401043791,3,4,2,,
59,1522401043895,3,5,2,,
60,1522401044000,3,4,2,,
61,1522401044107,3,5,2,,
62,1522401044443,4,2,2,180.0,434.0
63,1522401044443,4,3,2,180.0,434.0
64,1522401044464,4,4,2,,
65,1522401044568,4,5,2,,
66,1522401044674,4,4,2,,
67,1522401044781,4,5,2,,
68,1522401044887,4,4,2,,
69,1522401044991,4,5,2,,
70,1522401045098,4,4,2,,
71,1522401045201,4,5,2,,
72,1522401045306,4,4,2,,
73,1522401045411,4,5,2,,
74,1522401045517,4,4,2,,
75,1522401045625,4,5,2,,
76,1522401045730,4,4,2,,
77,1522401045834,4,5,2,,
78,1522401045938,4,4,2,,
79,1522401046043,4,5,2,,
80,1522401046150,4,4,2,,
81,1522401046258,4,5,2,,
82,1522401046361,4,4,2,,
83,1522401046468,4,5,2,,
84,1522401046573,4,4,2,,
85,1522401046681,4,5,2,,
86,1522401046786,4,4,2,,
87,1522401046890,4,5,2,,
88,1522401047218,5,2,2,76.0,473.0
89,1522401047219,5,3,2,76.0,473.0
90,1522401047267,6,2,7,180.0,565.0
91,1522401047268,6,3,7,180.0,565.0
