dx_tm,dx_tra,dx_tsk,dx_tku,dx_fshm,dx_fshstd2,dx_fshsk,dx_fshku,dx_fv,dx_fsk,dx_fkur,tacc_tm,tacc_tra,tacc_tsk,tacc_tku,tacc_fshm,tacc_fshstd2,tacc_fshsk,tacc_fshku,tacc_fv,tacc_fsk,tacc_fkur,cur_tm,cur_tra,cur_tsk,cur_tku,cur_fshm,cur_fshstd2,cur_fshsk,cur_fshku,cur_fv,cur_fsk,cur_fkur,curroc_tm,curroc_tra,curroc_tsk,curroc_tku,curroc_fshm,curroc_fshstd2,curroc_fshsk,curroc_fshku,curroc_fv,curroc_fsk,curroc_fkur,Bot
43.607270672593934,655.3118282821862,-2025.392969393213,774074.2122911618,0.7498212672307222,0.18861867829400644,-0.5189053345188128,-0.015890629598938874,3.0970973763040024,-9.222984521766584,108.63190343194206,39.14621359111869,698.3828289442146,6330.92825005252,858725.4174972775,0.012935457525118155,0.35045104629388596,-0.5286335419751689,0.0004931289223173457,0.2885173672185235,-1.5753224653107087,39.959276388096036,28.14876162003367,733.2895869600835,15086.815506967247,1169219.4827305838,0.10460443164872135,2.4059370100057937,5.93055779271795,0.026777277407685297,0.16394958810355895,1.9151499941499672,3.4979680940069455,29.000995044104414,708.8059958980067,12535.498156555197,1039065.4135664317,2108.351080396259,2.52251156901136,6.513331487297638,-1.728813559322034,36.0,-2.346236801512336,8.566009939521791,0.0
65.89627701582916,1509.8619964021534,-557.406169538205,4082763.975817025,0.022985749293180535,0.3137335432942525,-0.520626048394381,0.0016845862173758366,0.2961697252950064,6.774883279605226,64.94909195821928,63.76633401993762,1460.547145267507,1821.1102225392465,3736078.0535980277,0.0014376446968161214,0.18424383317762086,-0.4228761435334807,-0.0005088040037820897,0.08264173647466957,-6.944788406907296,75.70377980494604,66.40234555553981,1496.0620675134228,182.66151941708773,4029026.104540376,0.37208252904247835,0.898451562483434,1.2465971669679803,0.4610656343398717,118.55905701379376,16.39988413163849,268.9706606243403,78.34316996078415,1304.0100368555952,-17781.36658725303,3590811.2591222674,45725.6287593439,-0.7022317583355121,-0.2268404827264674,-0.9591078066914498,868.0,-1.072724566730646,113.50187085457333,0.0
25.37571399180194,234.5479528923164,183.09116777369672,99461.85181311805,0.001283740025595887,0.3281586924540315,-1.0709190853727126,0.00439581477042727,0.43731157923709757,10.09912277116458,103.19917811328301,27.741199137898224,211.74565163110302,-324.09669030933844,81995.05116215957,0.00027552590456924225,-0.5653573380151525,1.0462778574690237,0.0008393569210693344,0.07419539384332288,6.770915215234688,63.87399532548504,18.45083808140106,247.46336683969244,2652.0899717117595,134576.12550165193,0.02485451556109625,1.6773187807983319,2.194580375148692,0.01451472767013893,0.15905667729496475,3.0086021851801212,11.966799485162099,25.928353517838115,234.65731198010178,5.790823054729738,98962.31336300072,922.1110420767359,1.3241804988584602,5.939911644863038,5.009433962264151,729.0,10.226797410599195,105.06507925237969,0.0
40.077630356539366,726.3830881531936,4541.380588910755,906461.1656064391,0.00781718074526302,0.26860566915230094,-0.7369622945869017,-0.001973027239252257,0.1659684305720716,-7.047449904151526,57.61852531764729,41.8947142380661,726.7396638082399,1382.070804707208,926122.3196153381,0.0005406833207153514,0.5063613303296136,-0.08086605158484872,0.0008145293095470769,0.03512116491147684,-1.8519562205394882,13.00182634559172,,,,,,,,0.011678478398778853,0.12165946486247997,3.2033062857656893,12.780079307465337,30.629348297560174,689.3667650199916,13277.096343722758,1101227.0094021447,1165.7069734088914,2.096750882142354,5.418087705190857,-1.0617977528089888,39.0,-4.157092184431895,22.92443499371845,0.0
32.7241977398535,355.69036849461565,-400.818713540701,225435.45979979003,0.1502483044482641,-0.1154132272486883,-0.704921113724891,-0.011596646278871626,0.9433331182216043,-7.667331810863147,63.10204768335682,29.634833842732824,361.89127646514675,2279.4985954623517,237511.51173641137,0.003551537207540503,0.13513133009911327,-0.34302242850646447,-0.0002218635481167126,0.16292140046543152,-4.649167902841186,42.577280948367346,23.672216894932518,394.979032716822,4684.07544888396,310678.8124743525,0.043081973681391696,1.4524074804189437,1.340254443044004,0.02031004438467307,0.19024680721696752,3.3108245805381693,12.834474293931672,22.34956183156741,384.2579731422211,5285.665415896296,316752.3839267835,637.814035591347,1.5925469523994233,1.8760785207934,0.549618320610687,37.0,0.7426360495783804,12.313615725705796,0.0
15.595547513079435,84.47651207991026,-20.300418105806585,12863.050985131182,0.18475149041647188,0.11147412777210797,-1.434597182305308,0.11690157156435481,7.179589182437116,7.921658787493508,63.11383207476165,15.460962596507986,82.58621815370316,20.07110519700933,12122.637353400325,0.002577650883347845,-1.183012046507067,1.977048188378383,-0.004583753499675611,0.5636725910167746,-7.266024657250596,56.31197020994505,13.843460606925929,90.12338725059796,94.46663908824911,14596.737443628555,0.07497379684433197,2.1532311486267854,5.343163438994376,0.04420258233494312,0.7771197046799907,5.802688602595099,40.057714181101396,13.209286961109193,101.2827587926148,228.04250953780988,17484.789144585284,1116.1197598470471,2.960890733169912,9.846484967241613,-0.140625,65.0,2.530712166484163,15.924245984107813,0.0
74.41098254021803,1957.0940526714046,2869.3040595386883,6815683.987725361,0.24391925426400213,-0.03688268946649723,-0.5966569477322659,0.021614043344172076,5.52538772309626,17.061322045552807,295.15167439362284,77.0254702038856,2225.7244341776614,-7997.766175184888,8178677.001241412,0.0071684602163650715,0.18784595187155734,0.11570411833231686,-0.0007112430158038642,0.24506358377329115,-8.59975716925893,130.57031419011855,,,,,,,,0.04126897468723692,1.6116668073399727,7.764790415251177,74.0758061706398,78.44346605170804,1873.39577236454,-4525.35644059369,6308164.235819279,220892.14298109425,0.3281725594910579,-0.6150234735690705,1.977049180327869,1195.0,7.529358035791466,101.05384795267304,0.0
173.52915009110973,9165.284808638255,-113726.95754107364,150821122.46261758,0.3077396493876053,0.38166428599121577,-0.6636080817518839,0.0056523353849716575,4.795296819291181,24.304129976321708,614.8865874550316,138.0857131678239,8986.786045462042,290996.96808650525,156369424.66311467,0.0347516875127422,0.6151235436227803,0.0019167794535275284,0.00039469219320854685,0.5002630733919391,1.403065557549062,208.64081755114958,,,,,,,,0.023979684934389758,1.0,7.3314443974613335,66.82203576343393,163.63827043745226,9159.259859354273,38912.01607332898,149048413.49259508,159729.9273319583,-0.06743960133786137,-0.431103535467507,0.6914893617021277,1138.0,13.36281336885157,282.80844237421013,0.0
38.31971162768574,363.33406627893334,-2122.5988281644263,264115.3275138883,0.005969140066587555,-0.02405806148136232,-0.5646367589611607,0.0006711999991269852,0.2789549223011039,6.041204291993869,74.14660534200192,33.69559123536266,378.7786455781745,-149.98714967251354,269144.6248169016,0.0017330264711567169,0.32495734650069763,-0.3045563910185547,9.935955285214421e-05,0.09825514333718328,0.2770594763060309,22.816311093890278,,,,,,,,0.04942415842188891,1.0,6.475464372139253,47.67734340648137,33.46891912853422,384.37974584884404,339.62973916037765,263353.7143701232,3507.2708354184397,-0.8800138676493606,4.03558077429614,-0.7352941176470589,294.0,9.06315067233339,97.15803548247048,0.0
36.68973052487253,454.78134725616684,11.985288120937197,366818.7895035772,0.15435153450620026,-0.27441222524265896,-1.2905283032390111,-0.0028292118837943787,1.6651914439883202,-7.38443711161212,99.1871957903532,33.446963576906796,451.91911485319656,2095.123612818452,390285.11444093206,0.00416941737045927,0.40326261196697977,-0.14206829727267944,-9.373612585638781e-05,0.20028566013767746,-4.821454060290094,63.190870340795904,,,,,,,,0.12157348416396556,9.610308251630538,9.775145048613727,100.80080928174377,36.95759553269244,477.89294053378256,19.59628668882102,406846.11520658253,1295.6834946919157,0.6211807350414399,8.049923077428101,0.16666666666666666,207.0,10.433660992098806,121.95478415241683,0.0
