Acctime_mean,Acctime_range,Acctime_skew,Acctime_kurt,Accfft_shape_mean,Accfft_shape_std,Accfft_shape_skew,Accfft_shape_kurt,Accfft_var,Accfft_skew,Accfft_kurt,Bot
15.22138899339189,80.25516754747686,-66.99869192108969,10884.118489434697,0.00014387350776280973,0.5049926302811797,-0.5234974147728928,0.9895659649258708,0.016294332571000103,0.020936856800467012,0.09859220348777065,1
14.96174500376541,76.80309322567291,-127.2048821599066,10684.822500968294,0.0001227867098684995,0.44383150381503017,-0.6450997846917543,0.9880604874642739,0.016225163207999826,0.7590796334107586,0.5218892883314767,1
15.39020665642866,68.65710976550552,-40.72037968864386,9084.606762568623,8.57250286069379e-05,0.18897803867632576,-0.9078231016721698,0.9910773511764517,0.010823106736000065,-0.08608117127260156,-0.41629557141546414,1
16.58621805894784,63.0598975891624,-178.5426093465469,8788.277363559351,0.00017545943723861303,1.4767237965551336,1.6270980959087673,0.990858145139129,0.017850252920999954,-0.8139114843303596,1.8409664397825245,1
15.035611178190319,79.29016370142796,-110.68663945665523,11442.397882709112,9.499899266319305e-05,0.39506238173824454,-0.6907257691786439,0.9928242110941452,0.012533516609999906,-0.27997606104904554,-0.06323707877374218,1
15.103775756313524,69.4067149051092,-42.044157500966755,8545.943386197501,0.00012073399482429664,0.6540102218005687,-0.029697685642946947,0.9904469669262259,0.01141561321099982,-0.4777679423589039,-0.589162908025378,1
15.669304025185273,75.47809564310677,-21.287101657293924,10452.851348301507,7.651096784965696e-05,0.6760310871162354,-0.4635853639504668,0.9904082951391129,0.01023996450299991,0.21864457176267027,-0.41370041416015235,1
15.829021684899155,79.63477917334158,-85.37035001123006,11907.350900621826,0.00017118266602075637,1.1012237916645682,0.8903058061385867,0.991233679901984,0.02041194991600026,1.2691341960441782,4.129638226630311,1
15.35897305015417,78.2054151343846,15.858062238114067,11029.177639429005,0.00011214179397258251,0.22193920904792921,-1.0510194134682889,0.9906197748104193,0.016932957232999923,0.5315732168039025,0.6030502593226088,1
15.777605676735927,63.18599924061741,-17.009478351753934,8113.726525585699,0.00022466810652826055,1.2011874204739077,1.1059550029487495,0.9905797558159031,0.023114320124000054,0.5814425762916022,2.2494796848829988,1
14.983740486553899,67.51961283201344,-44.35869023461837,8330.91442441573,3.700354991971786e-05,0.13586137263415513,0.7149136482648606,0.9911064235398224,0.010828827807000008,-0.6337162429552343,1.1020295650236354,1
14.689236622701033,72.1228051714395,27.100616062117517,9567.908364387653,6.210602110610405e-05,0.49965898586636043,-0.6748032418443626,0.9908625254279034,0.011701783655999942,-0.3006850472135927,-0.3812582555289299,1
16.49482886498788,76.20655988889031,-130.66644856063917,10405.387487254944,6.175148284649572e-05,1.3165531433170212,1.302852363783888,0.9906853628665323,0.009028305368000367,-0.02778344791916771,-0.25492492037494197,1
15.393595182116286,71.64232550809186,-171.1395123954042,9505.868704781018,8.277378526793934e-05,1.5566255384654981,2.837423173402981,0.9905206071582097,0.012088606900000132,0.3335444919970806,0.18946994580908472,1
14.440266385942556,83.83598738091199,94.0095625562163,12923.977048425886,0.00012677166225673705,1.1065819604026663,1.3756472676042977,0.9902296991786451,0.016443761863000006,0.18984703553824958,0.11874025802584409,1
14.25875069798841,81.1360351215163,-39.37839517026965,10898.903115994885,6.524883348443369e-05,0.1790730891914189,-0.3645368319801605,0.9914466082927096,0.009870467470999844,-0.02421878090419088,-0.7506798240554682,1
14.407715927157659,82.51522556802284,17.58948244110051,11755.270405709958,0.00010608652591738828,0.03953509452601649,-0.407682027400627,0.9894700432559035,0.016569641844000116,0.020664370148878054,0.1754677073665598,1
14.541845645134483,59.450077555067836,-4.593979778716106,6380.156277754941,0.0001843642734511788,0.25503260870024436,-1.0829696686663535,0.991552877150984,0.01836565392700007,0.3542667265983065,1.7435859364680701,1
14.729254149420807,83.91058260760619,-31.70311052894278,12432.072282330337,8.856154519650423e-05,0.10802175185812163,-1.1332808380019703,0.9913576360352255,0.012676371720000024,0.5144129474389635,-0.26278653510829963,1
