Timetime_mean,Dwelltime_mean,Flytime_mean,Timetime_range,Dwelltime_range,Flytime_range,Timetime_skew,Dwelltime_skew,Flytime_skew,Timetime_kurt,Dwelltime_kurt,Flytime_kurt,Timefft_shape_mean,Dwellfft_shape_mean,Flyfft_shape_mean,Timefft_shape_std,Dwellfft_shape_std,Flyfft_shape_std,Timefft_shape_skew,Dwellfft_shape_skew,Flyfft_shape_skew,Timefft_shape_kurt,Dwellfft_shape_kurt,Flyfft_shape_kurt,Timefft_var,Dwellfft_var,Flyfft_var,Timefft_skew,Dwellfft_skew,Flyfft_skew,Timefft_kurt,Dwellfft_kurt,Flyfft_kurt,Bot
9.713169989241578,26.595977963626087,-10.336751966637753,1257.773032308566,28828.131428487475,-0.13107276775895593,-0.8880946789185504,343.97435897435895,286.0,3.2636797145557037,9.534223604562762,9.423973828630992,34.93672133440383,15.050976922738984,2316.684073667334,194.82622044803412,0.08218551356954992,-1.5127999284796663,109.2,18,0.8861037554427116,-0.1734301903759654,23.95078250171907,123.44743936869352,-97.0772170992509,31123.215479139086,87663.6445231545,0.21077669492032935,-0.8867038457814536,108.34065934065934,343.0,2.039524826500226,8.114065866975375,1
9.668638857050803,26.541525802079114,-12.076331154303679,1309.8844416147738,44074.4721605092,0.5488581928839286,-0.42246135794384765,349.28205128205127,264.0,3.003986164823262,8.08108365609364,8.98947218076642,32.1890154833718,10.455141933066267,1829.5063032298538,470.50556114210576,0.8151832276403741,-0.32425483176730996,111.125,32,1.4556733751068116,2.525135711330377,23.598552897830483,125.84774538487378,-70.17628413881097,31888.15688363429,81414.90356213402,0.16832736315975494,-0.8305407562709277,109.8021978021978,336.0,1.9098171687859384,7.588342117453681,1
8.91094826560224,29.893678113874,8.567341151197457,1540.082012526331,35190.004162366524,0.15061546263444678,-1.4319660345243408,348.84615384615387,321.0,3.0276127204701253,8.342908202231442,10.05670171560164,41.0816382638621,-47.374082175026544,2558.5491897873635,1753.453462798036,0.06142228045009762,-1.085845270514852,112.025,70,3.3065402696627197,11.399622900138061,24.039754555131537,117.94153551584361,-172.76151810880123,29369.98238115312,89835.56137270092,0.07174020486878402,-0.9973723064165196,109.43956043956044,338.0,2.0084923033629973,7.554684434717517,1
7.639887861226604,26.492799170350846,49.6481296374062,1457.6840836867461,80492.64197306284,-0.07366839263631524,-0.7330654602708386,369.8205128205128,482.0,2.7555105341372004,6.899299059656635,9.598770199067678,33.69345587474377,-3.039296212388456,2022.0602186798328,602.2196233271867,0.14720695160945227,0.06417208045437883,121.6,478,6.258372265493242,39.42202210081609,22.04451277298592,168.0385353014517,-15.502026475960179,50832.77317448559,288820.8351428568,0.1750274856958405,-0.5650413679296133,313.4945054945055,18476.0,9.518620872044096,90.7304291168343,1
9.27895364020059,28.080851303604216,2.9554544360302106,1404.5176642961574,27000.024218109415,0.35402582970843316,-1.0454129145048754,341.46153846153845,291.0,3.2817006523304535,9.528374650256268,9.40532790614367,31.663809873037238,10.996610887495844,1799.4460890706112,148.73575050303546,0.04872506398381947,-1.2275331806002645,108.4,49,5.429744561060629,32.11824914535476,24.380456524939902,118.94176136474692,-127.96528662214138,28947.849280222472,85948.77979351682,0.15177393010883838,-0.8037080911159267,107.76923076923077,335.0,2.045649981572664,8.114153429766503,1
9.255256432118916,27.736246861688194,3.3502239409880983,1382.6128867893317,27858.533126323495,0.4347146317395542,-0.4390938155956956,347.43589743589746,323.0,3.055382308519024,8.638794453844852,10.021495542459869,31.43415437025542,-15.70163804582467,1846.76675003698,943.9971377901005,0.001012728965094528,-1.6897465872573145,110.15,57,3.6987076668161056,14.811664063852202,23.79679158122581,125.95730942593025,-116.10769739668622,32286.775516007572,81324.5386981239,0.2071005098655775,-0.8127186192542784,109.64835164835165,334.0,2.0224794185627775,7.702273941439255,1
9.421703335358309,27.933254073841553,-1.5651134550143357,1382.4375075424,29355.954169231987,0.31915528026496565,-0.9561813607545924,336.4871794871795,262.0,3.2888932674338047,9.39739969264351,8.98130830919308,27.81685301160827,5.551818440516135,1548.7520780485731,85.87891829571463,1.2823213079395843,1.4400064387372655,106.525,14,1.2393981053924878,1.5160749300726892,24.30576300581573,121.41150144253976,-104.21587908177335,29807.086828149182,82861.59012479598,0.09167109708337011,-0.922602081238471,106.50549450549451,335.0,2.102649952169148,8.402401636370286,1
9.508488785510973,27.986410319490744,-4.636159060463653,1383.8917291247749,28635.56865748506,0.05647152358312576,-1.2331199412607619,336.0769230769231,257.0,3.257937987175351,9.206661930230847,9.595948764804636,29.163712751389475,-8.165427341256823,1543.176650587195,108.48823556172253,0.8938236826649328,0.8272234071400666,106.15,20,2.2153927149098234,6.649901485039047,24.106974102268346,121.54813143724255,-77.90114625545226,30122.00069377882,88342.34750971313,0.14270876904202626,-0.9346370492251297,106.15384615384616,335.0,2.150836196398333,8.488071924641648,1
9.510486869192594,27.994917286656456,-6.3284818669467215,1405.1571145811902,23903.610448812145,0.07297972256113568,-0.6617854100534144,339.7692307692308,259.0,3.153862858910251,8.724501979808775,10.278556628452566,33.07255966238652,-42.61348728275679,1977.1179849978919,219.98980551969126,0.22706015080483943,-1.3288210398434246,108.175,35,2.8246371648418576,10.23166501261719,23.85984736522819,123.42334122920927,-116.36812126704245,31183.702972483614,82595.03086899588,0.14254899612698482,-0.9954583453065844,106.6923076923077,330.0,1.9435146003648487,7.783623065220919,1
9.687740203691243,27.147002680478934,-3.547758946376941,1321.0286409945604,28197.250429700525,0.20440166339159702,-0.8057786920180496,336.8974358974359,247.0,3.2148947568223023,9.004737969737388,9.100959039772333,28.67142729790998,1.000120609510262,1512.9206997618824,184.64325443643133,-0.6011018459619684,-0.17075713977362428,107.125,35,3.6703720243800655,16.46279426405064,24.122170632331684,118.26657565050289,-32.17549611493006,28265.80570313527,90967.88851490937,0.10115064891751732,-1.10368700030986,106.7032967032967,336.0,2.0299912674052467,7.890631685026989,1
