Acctime_mean,Acctime_range,Acctime_skew,Acctime_kurt,Accfft_shape_mean,Accfft_shape_std,Accfft_shape_skew,Accfft_shape_kurt,Accfft_var,Accfft_skew,Accfft_kurt,Bot
15.588549855911333,74.42337259353347,-45.967242739556305,10548.898296526784,0.0004893659073935357,-0.07784584904671775,-0.5467781713054198,1.0031275875481451,0.05528856601099963,4.57786319558454,26.007455276303915,0
13.921449238253015,74.4812643841443,232.89737533032036,10720.23723073303,0.0004823670747934006,1.4273807146809852,1.61359530865992,1.0021573579353868,0.028389934320999677,0.5929784724808442,1.4562600120342908,0
9.6260181698016,30.42900716997801,-45.481001831975654,1493.4325995073043,6.567493977361229e-05,0.23057477224488038,-0.8262912194376923,1.0022245414618975,0.024133911256000062,1.9647409537085065,8.405124782362755,0
14.424681883996884,78.44801151956158,72.03988566993442,11367.924901470418,0.00027559737947401686,0.5754338792837396,0.12199169393877529,1.0027810846715972,0.04347064030500014,1.619951933159544,11.407567549628155,0
14.983322155708677,77.96958559518755,-13.604362962770132,10994.290075834548,6.899902969557599e-05,-0.4462320392992386,-0.6254410891060473,1.0020767667097257,0.014066662155999943,-0.8416209437579143,1.15401621320883,0
17.024291526420527,73.03052354360287,-110.62977867170373,10522.884467989368,0.0012955197224230343,1.1577483500454044,1.792111036053524,1.0011678586860484,0.07004863162300023,-1.08947366436368,9.422577649360381,0
12.26355957578311,47.23087839629873,16.494800907856426,4092.8571964962175,0.00015662841317266515,0.26375355997073163,-1.205024015855445,1.00232837718796,0.022952679786999886,1.329160712981722,3.9153975049540835,0
16.20993393371674,68.47925993599317,-36.387940164775934,9145.15021828003,0.00023536487442131357,0.6516255365855341,0.44917588509536177,1.0017137638482096,0.034146076232000167,-2.222075303884634,11.131454795744396,0
15.188903229910737,72.3074811300997,48.86869233700356,10440.557306304423,0.0009005494459275693,0.9166753987524857,0.41893307937022506,1.0031114138365642,0.04269605452000025,-0.1341391509567328,1.5791979230805446,0
15.472912407451897,67.03768102024098,-15.316179270367467,8418.423441436467,0.0004267951941689162,0.34636236588686214,-0.5758303439987884,1.0022920423655084,0.0466729042349997,-1.7754360634211837,7.6230705597435815,0
11.315752561692749,38.392187879014635,-32.39388973230981,2612.3243183980344,0.0001368561560984471,0.49877464695502194,0.0036425606288408297,1.0031696786894,0.05276441033199997,4.630283397594743,27.46752478241551,0
13.656067078893123,63.802562068426894,165.2675680020787,9209.921716675191,0.0004926492030338319,-0.04400235499402763,-0.9253492859031431,1.0024188845384192,0.05128351502199968,-1.4029296467047037,10.446068085106187,0
15.036141117820437,80.1096006220268,-11.45847814438313,11503.781476807808,0.0010154079532382402,-0.4178179603144871,-0.4257789422765934,0.986003829704603,1.0197979146990002,-7.902250586111767,62.62340220084894,0
14.496629955155251,68.00707933978019,26.179285306620258,8672.11176841527,0.0002901696696619764,0.7103430365296534,-0.2516406946049461,1.0035428695120805,0.02049738535699963,0.8263707630847131,1.0448298706341732,0
11.724759512026482,53.039785056265885,242.01406059502452,6946.008126437257,0.0007731146511021028,1.2106557446725037,0.8675599397679798,1.0030472071690808,0.03924448818000015,-0.6903308252936,4.66726686961932,0
14.952270079320582,77.14117973257456,-19.72340346587505,10796.583465963582,0.0010708831184838865,0.242824134931976,-0.955946183913718,1.0029805884024514,0.0880573632520002,-1.3586038835314733,17.941332678465752,0
14.798789339888016,67.33814026995287,39.5002032880357,9648.391426228858,0.0005710983956234761,0.6190362341576767,-0.5060829342842634,1.0034845215200807,0.04583873709100006,-0.3558014283444066,4.726770475459242,0
15.45485973972479,90.1145565271688,-134.40330970772436,13555.45127604037,0.00043248868117111823,-0.04237714816255655,0.238863700043336,1.0038245571685809,0.057429912964999885,-3.78858195396714,21.00501838957667,0
13.984635821185432,60.70895472442317,72.24686471423158,7365.781607864501,0.0003227395735433424,0.45799767269453306,-0.39982228310554735,1.0039071302818712,0.03929415208499987,2.9121672563320375,15.944209370113652,0
12.205529088635506,37.77620239416039,-39.83686041497959,2757.5561962564325,0.00011024756484380925,0.25660089625833843,-1.1035831885660559,1.0072759064304257,0.02335345086100049,2.3483631244444747,10.943064931858018,0
13.751899444025595,62.22861757365231,92.32986389339544,8155.652388177582,0.0003982190291031883,0.09222834905350538,-1.077038601779712,1.0072920066728064,0.03715822076499964,2.2518669827492275,8.930416990524366,0
12.424600368887866,75.02596976694456,355.8571785032557,12765.491013185412,0.00037978296539094704,1.9849386533161408,5.43183943063223,0.9949867698527094,0.027554163886999605,1.3982286026661737,6.412068050946548,0
15.96519215376737,63.5364264471901,-41.600495536320125,7997.336679143511,0.0005605798403887494,0.32729381633314086,-1.0978135532439666,1.0027679770128224,0.03340318594300018,0.035219837167175375,0.538156264925298,0
14.468293782351049,72.22324373310525,54.666550034023025,9756.8680476475,0.0007201694729768353,0.736024899921524,-0.02523796128660072,1.0037349480830324,0.07887262536299988,-1.9610779867641457,18.258350443511496,0
16.252974989969832,67.21125994859321,-71.60760641253242,8261.917668283131,0.0004567585621066538,0.2680914803908449,-0.9998649173234067,1.0031620233098713,0.040627758655000346,-2.0463415656237687,8.033381237712893,0
14.511303965987288,65.04874414832176,115.26927524548611,8773.58627070012,0.00038423510649736125,0.48114326751334846,-0.9844629659988855,1.004478785696242,0.027178750217000003,1.9198918548481472,5.780449366868826,0
12.752022639785984,65.94773039071971,283.7139114794674,9454.456209538208,0.0015489415510956102,0.9656391559427043,0.041336845931232435,1.0034600494692578,0.07958797733099976,2.861084026268505,17.385668671969857,0
15.475925334806146,63.31674153167649,-11.092672207723261,8182.298867257116,0.01585825825073989,0.7920047903394032,-0.15096011330360604,1.004997532534613,0.19113527395899998,1.7440244051235714,6.353008853122603,0
