Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,
1515743845369,0,442,532,-,440,194.5,240,370.5,276,406.5,1515743833761,1,
1515743845569,0,442,532,-,
1515743845769,0,442,532,-,
1515743845971,0,442,532,-,
1515743846172,0,442,532,-,
1515743846372,0,442,532,-,
1515743846572,0,442,532,-,
1515743846772,0,442,532,-,
1515743846972,0,442,532,-,
1515743847171,0,442,532,-,
1515743847372,0,442,532,-,
1515743847572,0,442,532,-,
1515743847771,0,442,532,-,
1515743847972,0,442,532,-,
1515743848172,0,442,532,-,
1515743848372,0,442,532,-,
1515743848571,0,442,532,-,
1515743848773,0,442,532,-,
1515743848972,0,442,532,-,
1515743849174,0,442,532,-,
1515743849374,0,442,532,-,
1515743849572,0,442,532,-,
1515743849773,0,442,532,-,
1515743849972,0,442,532,-,
1515743850173,0,442,532,-,
1515743850371,0,442,532,-,
1515743850572,0,442,532,-,
1515743850772,0,442,532,-,
1515743850972,0,442,532,-,
1515743851172,0,442,532,-,
1515743851372,0,442,532,-,
1515743851572,0,442,532,-,
1515743851772,0,442,532,-,
1515743851973,0,442,532,-,
1515743852171,0,442,532,-,
1515743852372,0,442,532,-,
1515743852572,0,442,532,-,
1515743852774,0,442,532,-,
1515743852971,0,442,532,-,
1515743853172,0,442,532,-,
1515743853373,0,442,532,-,
1515743853572,0,442,532,-,
1515743853773,0,442,532,-,
1515743853969,0,442,532,-,
1515743854173,0,442,532,-,
1515743854373,0,442,532,-,
1515743854574,0,442,532,-,
1515743854772,0,442,532,-,
1515743854969,1,278,386,-,
1515743854977,1,258,388,12,
1515743854978,2,258,388,-,
1515743854981,3,258,388,10,
1515743855370,0,258,388,-,
1515743855570,0,258,388,-,
1515743855770,0,258,388,-,
1515743855970,0,258,388,-,
1515743856171,0,258,388,-,
1515743856370,0,258,388,-,
1515743856570,0,258,388,-,
1515743856771,0,258,388,-,
1515743856973,0,258,388,-,
1515743856988,2,258,388,-,
1515743867005,1,238,381,-,
1515743867009,1,243,366,-,
1515743867026,1,248,374,-,
1515743867043,1,251,360,-,
1515743867060,1,254,362,-,
1515743867076,1,256,366,-,
1515743867093,1,259,372,-,
1515743867109,1,263,363,-,
1515743867126,1,267,375,-,
1515743867143,1,271,360,-,
1515743867160,1,276,374,-,
1515743867176,1,279,381,-,
1515743867193,1,284,375,-,
1515743867209,1,289,371,-,
1515743867227,1,293,364,-,
1515743867243,1,297,373,-,
1515743867260,1,302,360,-,
1515743867277,1,304,364,-,
1515743867293,1,306,361,-,
1515743867310,1,311,377,-,
1515743867327,1,315,370,-,
1515743867343,1,320,362,-,
1515743867360,1,322,372,-,
1515743867377,1,327,376,-,
1515743867394,1,330,368,-,
1515743867411,1,332,366,-,
1515743867427,1,334,365,-,
1515743867443,1,339,378,-,
1515743867461,1,344,378,-,
1515743867478,1,348,360,-,
1515743867494,1,351,374,-,
1515743867510,1,355,375,-,
1515743867527,1,360,374,-,
1515743867544,1,362,370,-,
1515743867561,1,366,376,-,
1515743867577,1,368,365,-,
1515743867594,1,373,373,-,
1515743867611,1,376,373,-,
1515743867628,1,379,361,-,
1515743867644,1,381,374,-,
1515743867662,1,386,362,-,
1515743867677,1,388,360,-,
1515743867695,1,393,374,-,
1515743867711,1,398,381,-,
1515743867728,1,402,360,-,
1515743867745,1,406,376,-,
1515743867761,1,409,364,-,
1515743867777,1,414,365,-,
1515743867794,1,419,363,-,
1515743867811,1,424,379,-,
1515743869821,3,424,379,13,
