Action,event_type,Time,op_x,op_y,correct_x,correct_y,slidebarright_x,slidebarright_y,slidebarleft_x,slidebarleft_y,scenario,terminal,Bot
12,1,1520219366547,461,912,657,746,482,932,440,892,1,0,1
0,2,1520219366560,461,912,657,746,482,932,440,892,1,0,1
0,1,1520219366581,463,913,657,746,482,932,440,892,1,0,1
0,1,1520219366582,463,913,657,746,482,932,440,892,1,0,1
0,1,1520219366597,465,914,657,746,482,932,440,892,1,0,1
0,1,1520219366597,465,914,657,746,482,932,440,892,1,0,1
0,1,1520219366615,469,915,657,746,482,932,440,892,1,0,1
0,1,1520219366615,469,915,657,746,482,932,440,892,1,0,1
0,1,1520219366630,472,916,657,746,482,932,440,892,1,0,1
0,1,1520219366631,472,916,657,746,482,932,440,892,1,0,1
0,1,1520219366647,476,917,657,746,482,932,440,892,1,0,1
0,1,1520219366648,476,917,657,746,482,932,440,892,1,0,1
0,1,1520219366664,479,918,657,746,482,932,440,892,1,0,1
0,1,1520219366664,479,918,657,746,482,932,440,892,1,0,1
0,1,1520219366680,480,919,657,746,482,932,440,892,1,0,1
0,1,1520219366681,480,919,657,746,482,932,440,892,1,0,1
0,1,1520219366697,484,920,657,746,482,932,440,892,1,0,1
0,1,1520219366698,484,920,657,746,482,932,440,892,1,0,1
0,1,1520219366715,487,921,657,746,482,932,440,892,1,0,1
0,1,1520219366717,487,921,657,746,482,932,440,892,1,0,1
0,1,1520219366731,492,922,657,746,482,932,440,892,1,0,1
0,1,1520219366733,492,922,657,746,482,932,440,892,1,0,1
0,1,1520219366747,494,923,657,746,482,932,440,892,1,0,1
0,1,1520219366749,494,923,657,746,482,932,440,892,1,0,1
0,1,1520219366764,495,924,657,746,482,932,440,892,1,0,1
0,1,1520219366764,495,924,657,746,482,932,440,892,1,0,1
0,1,1520219366782,500,925,657,746,482,932,440,892,1,0,1
0,1,1520219366782,500,925,657,746,482,932,440,892,1,0,1
0,1,1520219366798,503,926,657,746,482,932,440,892,1,0,1
0,1,1520219366799,503,926,657,746,482,932,440,892,1,0,1
0,1,1520219366815,504,927,657,746,482,932,440,892,1,0,1
0,1,1520219366816,504,927,657,746,482,932,440,892,1,0,1
0,1,1520219366830,507,928,657,746,482,932,440,892,1,0,1
0,1,1520219366830,507,928,657,746,482,932,440,892,1,0,1
0,1,1520219366847,508,929,657,746,482,932,440,892,1,0,1
0,1,1520219366848,508,929,657,746,482,932,440,892,1,0,1
