Action,event_type,Time,op_x,op_y,correct_x,correct_y,slidebarright_x,slidebarright_y,slidebarleft_x,slidebarleft_y,scenario,terminal,Bot
12,1,1520216955712,461,912,677,769,482,932,440,892,1,0,1
0,2,1520216955718,461,912,677,769,482,932,440,892,1,0,1
0,1,1520216955727,466,913,677,769,482,932,440,892,1,0,1
0,1,1520216955729,466,913,677,769,482,932,440,892,1,0,1
0,1,1520216955744,467,914,677,769,482,932,440,892,1,0,1
0,1,1520216955745,467,914,677,769,482,932,440,892,1,0,1
0,1,1520216955762,469,915,677,769,482,932,440,892,1,0,1
0,1,1520216955762,469,915,677,769,482,932,440,892,1,0,1
0,1,1520216955778,470,916,677,769,482,932,440,892,1,0,1
0,1,1520216955779,470,916,677,769,482,932,440,892,1,0,1
0,1,1520216955795,472,917,677,769,482,932,440,892,1,0,1
0,1,1520216955796,472,917,677,769,482,932,440,892,1,0,1
0,1,1520216955811,476,918,677,769,482,932,440,892,1,0,1
0,1,1520216955813,476,918,677,769,482,932,440,892,1,0,1
0,1,1520216955827,481,919,677,769,482,932,440,892,1,0,1
0,1,1520216955829,481,919,677,769,482,932,440,892,1,0,1
0,1,1520216955845,483,920,677,769,482,932,440,892,1,0,1
0,1,1520216955846,483,920,677,769,482,932,440,892,1,0,1
0,1,1520216955861,487,921,677,769,482,932,440,892,1,0,1
0,1,1520216955862,487,921,677,769,482,932,440,892,1,0,1
0,1,1520216955879,489,922,677,769,482,932,440,892,1,0,1
0,1,1520216955879,489,922,677,769,482,932,440,892,1,0,1
0,1,1520216955895,491,923,677,769,482,932,440,892,1,0,1
0,1,1520216955896,491,923,677,769,482,932,440,892,1,0,1
0,1,1520216955912,496,924,677,769,482,932,440,892,1,0,1
0,1,1520216955913,496,924,677,769,482,932,440,892,1,0,1
0,1,1520216955929,501,925,677,769,482,932,440,892,1,0,1
0,1,1520216955929,501,925,677,769,482,932,440,892,1,0,1
0,1,1520216955945,504,926,677,769,482,932,440,892,1,0,1
0,1,1520216955946,504,926,677,769,482,932,440,892,1,0,1
0,1,1520216955961,507,927,677,769,482,932,440,892,1,0,1
0,1,1520216955962,507,927,677,769,482,932,440,892,1,0,1
0,1,1520216955978,508,928,677,769,482,932,440,892,1,0,1
0,1,1520216955979,508,928,677,769,482,932,440,892,1,0,1
0,1,1520216955995,513,929,677,769,482,932,440,892,1,0,1
0,1,1520216955996,513,929,677,769,482,932,440,892,1,0,1
0,1,1520216956012,516,930,677,769,482,932,440,892,1,0,1
0,1,1520216956014,516,930,677,769,482,932,440,892,1,0,1
0,1,1520216956028,519,931,677,769,482,932,440,892,1,0,1
0,1,1520216956029,519,931,677,769,482,932,440,892,1,0,1
0,1,1520216956046,522,932,677,769,482,932,440,892,1,0,1
0,1,1520216956047,522,932,677,769,482,932,440,892,1,0,1
0,1,1520216956062,524,933,677,769,482,932,440,892,1,0,1
0,1,1520216956063,524,933,677,769,482,932,440,892,1,0,1
0,1,1520216956079,529,934,677,769,482,932,440,892,1,0,1
0,1,1520216956079,529,934,677,769,482,932,440,892,1,0,1
0,1,1520216956095,532,935,677,769,482,932,440,892,1,0,1
0,1,1520216956096,532,935,677,769,482,932,440,892,1,0,1
0,1,1520216956112,533,936,677,769,482,932,440,892,1,0,1
0,1,1520216956112,533,936,677,769,482,932,440,892,1,0,1
0,1,1520216956129,538,937,677,769,482,932,440,892,1,0,1
0,1,1520216956130,538,937,677,769,482,932,440,892,1,0,1
0,1,1520216956145,543,938,677,769,482,932,440,892,1,0,1
0,1,1520216956145,543,938,677,769,482,932,440,892,1,0,1
0,1,1520216956161,548,939,677,769,482,932,440,892,1,0,1
0,1,1520216956164,548,939,677,769,482,932,440,892,1,0,1
0,1,1520216956178,550,940,677,769,482,932,440,892,1,0,1
0,1,1520216956179,550,940,677,769,482,932,440,892,1,0,1
0,1,1520216956195,553,941,677,769,482,932,440,892,1,0,1
0,1,1520216956197,553,941,677,769,482,932,440,892,1,0,1
0,1,1520216956212,556,942,677,769,482,932,440,892,1,0,1
0,1,1520216956213,556,942,677,769,482,932,440,892,1,0,1
0,1,1520216956228,558,943,677,769,482,932,440,892,1,0,1
0,1,1520216956229,558,943,677,769,482,932,440,892,1,0,1
0,1,1520216956245,562,944,677,769,482,932,440,892,1,0,1
0,1,1520216956248,562,944,677,769,482,932,440,892,1,0,1
0,1,1520216956262,563,945,677,769,482,932,440,892,1,0,1
0,1,1520216956262,563,945,677,769,482,932,440,892,1,0,1
0,1,1520216956278,567,946,677,769,482,932,440,892,1,0,1
0,1,1520216956279,567,946,677,769,482,932,440,892,1,0,1
0,1,1520216956295,571,947,677,769,482,932,440,892,1,0,1
0,1,1520216956296,571,947,677,769,482,932,440,892,1,0,1
0,1,1520216956312,575,948,677,769,482,932,440,892,1,0,1
0,1,1520216956313,575,948,677,769,482,932,440,892,1,0,1
0,1,1520216956328,576,949,677,769,482,932,440,892,1,0,1
0,1,1520216956330,576,949,677,769,482,932,440,892,1,0,1
0,1,1520216956345,579,950,677,769,482,932,440,892,1,0,1
0,1,1520216956346,579,950,677,769,482,932,440,892,1,0,1
0,1,1520216956363,580,951,677,769,482,932,440,892,1,0,1
0,1,1520216956364,580,951,677,769,482,932,440,892,1,0,1
0,1,1520216956379,584,952,677,769,482,932,440,892,1,0,1
0,1,1520216956379,584,952,677,769,482,932,440,892,1,0,1
0,1,1520216956396,586,953,677,769,482,932,440,892,1,0,1
0,1,1520216956397,586,953,677,769,482,932,440,892,1,0,1
0,1,1520216956412,589,954,677,769,482,932,440,892,1,0,1
0,1,1520216956414,589,954,677,769,482,932,440,892,1,0,1
0,1,1520216956428,592,955,677,769,482,932,440,892,1,0,1
0,1,1520216956430,592,955,677,769,482,932,440,892,1,0,1
0,1,1520216956445,595,956,677,769,482,932,440,892,1,0,1
0,1,1520216956445,595,956,677,769,482,932,440,892,1,0,1
0,1,1520216956462,600,957,677,769,482,932,440,892,1,0,1
0,1,1520216956463,600,957,677,769,482,932,440,892,1,0,1
0,1,1520216956479,603,958,677,769,482,932,440,892,1,0,1
0,1,1520216956480,603,958,677,769,482,932,440,892,1,0,1
0,1,1520216956495,606,959,677,769,482,932,440,892,1,0,1
0,1,1520216956496,606,959,677,769,482,932,440,892,1,0,1
0,1,1520216956512,610,960,677,769,482,932,440,892,1,0,1
0,1,1520216956513,610,960,677,769,482,932,440,892,1,0,1
0,1,1520216956528,614,961,677,769,482,932,440,892,1,0,1
0,1,1520216956529,614,961,677,769,482,932,440,892,1,0,1
0,1,1520216956546,618,962,677,769,482,932,440,892,1,0,1
0,1,1520216956547,618,962,677,769,482,932,440,892,1,0,1
0,1,1520216956562,619,963,677,769,482,932,440,892,1,0,1
0,1,1520216956564,619,963,677,769,482,932,440,892,1,0,1
0,1,1520216956579,620,964,677,769,482,932,440,892,1,0,1
0,1,1520216956579,620,964,677,769,482,932,440,892,1,0,1
0,1,1520216956596,623,965,677,769,482,932,440,892,1,0,1
0,1,1520216956596,623,965,677,769,482,932,440,892,1,0,1
0,1,1520216956613,628,966,677,769,482,932,440,892,1,0,1
0,1,1520216956613,628,966,677,769,482,932,440,892,1,0,1
0,1,1520216956628,629,967,677,769,482,932,440,892,1,0,1
0,1,1520216956629,629,967,677,769,482,932,440,892,1,0,1
0,1,1520216956645,632,968,677,769,482,932,440,892,1,0,1
0,1,1520216956647,632,968,677,769,482,932,440,892,1,0,1
0,1,1520216956662,633,969,677,769,482,932,440,892,1,0,1
0,1,1520216956663,633,969,677,769,482,932,440,892,1,0,1
0,1,1520216956680,635,970,677,769,482,932,440,892,1,0,1
0,1,1520216956681,635,970,677,769,482,932,440,892,1,0,1
0,1,1520216956695,636,971,677,769,482,932,440,892,1,0,1
0,1,1520216956696,636,971,677,769,482,932,440,892,1,0,1
0,1,1520216956712,637,972,677,769,482,932,440,892,1,0,1
0,1,1520216956712,637,972,677,769,482,932,440,892,1,0,1
0,1,1520216956729,639,973,677,769,482,932,440,892,1,0,1
0,1,1520216956729,639,973,677,769,482,932,440,892,1,0,1
0,1,1520216956745,640,974,677,769,482,932,440,892,1,0,1
0,1,1520216956746,640,974,677,769,482,932,440,892,1,0,1
