Action,event_type,Time,op_x,op_y,correct_x,correct_y,slidebarright_x,slidebarright_y,slidebarleft_x,slidebarleft_y,scenario,terminal,Bot
0,1,1524554962578,780,478,625,823,482,932,440,892,1,0,1
0,1,1524554962594,734,503,625,823,482,932,440,892,1,0,1
0,1,1524554962611,685,534,625,823,482,932,440,892,1,0,1
0,1,1524554962628,661,553,625,823,482,932,440,892,1,0,1
0,1,1524554962645,647,566,625,823,482,932,440,892,1,0,1
0,1,1524554962661,643,572,625,823,482,932,440,892,1,0,1
0,1,1524554962844,590,610,625,823,482,932,440,892,1,0,1
0,1,1524554962861,548,650,625,823,482,932,440,892,1,0,1
0,1,1524554962879,486,706,625,823,482,932,440,892,1,0,1
0,1,1524554962894,385,804,625,823,482,932,440,892,1,0,1
0,1,1524554962911,258,933,625,823,482,932,440,892,1,0,1
0,1,1524554962927,191,1007,625,823,482,932,440,892,1,0,1
0,1,1524554962944,146,1058,625,823,482,932,440,892,1,0,1
0,1,1524554962961,137,1072,625,823,482,932,440,892,1,0,1
0,1,1524554963127,117,1067,625,823,482,932,440,892,1,0,1
0,1,1524554963144,100,1056,625,823,482,932,440,892,1,0,1
0,1,1524554963160,77,1041,625,823,482,932,440,892,1,0,1
12,1,1524554963177,52,1020,625,823,482,932,440,892,1,0,1
0,0,1524554963389,52,1020,625,823,482,932,440,892,1,0,1
0,1,1524554963528,12,729,625,823,482,932,440,892,1,0,1
0,1,1524554963544,60,705,625,823,482,932,440,892,1,0,1
0,1,1524554963561,125,688,625,823,482,932,440,892,1,0,1
0,1,1524554963578,173,686,625,823,482,932,440,892,1,0,1
0,1,1524554963613,216,698,625,823,482,932,440,892,1,0,1
0,1,1524554963628,223,709,625,823,482,932,440,892,1,0,1
0,1,1524554963644,210,722,625,823,482,932,440,892,1,0,1
0,1,1524554963661,173,732,625,823,482,932,440,892,1,0,1
0,1,1524554963695,101,745,625,823,482,932,440,892,1,0,1
0,1,1524554963711,73,752,625,823,482,932,440,892,1,0,1
0,1,1524554963728,53,760,625,823,482,932,440,892,1,0,1
0,1,1524554963795,9,788,625,823,482,932,440,892,1,0,1
0,1,1524554963811,5,793,625,823,482,932,440,892,1,0,1
0,1,1524554963828,2,799,625,823,482,932,440,892,1,0,1
12,1,1524554963844,1,805,625,823,482,932,440,892,1,0,1
0,0,1524554964187,1,805,625,823,482,932,440,892,1,0,1
0,1,1524554965807,31,757,625,823,482,932,440,892,1,0,1
12,1,1524554965867,268,676,625,823,482,932,440,892,1,0,1
0,0,1524554966188,268,676,625,823,482,932,440,892,1,0,1
12,1,1524554973078,461,912,625,823,482,932,440,892,1,0,1
0,2,1524554973086,461,912,625,823,482,932,440,892,1,0,1
0,1,1524554973095,466,913,625,823,482,932,440,892,1,0,1
0,1,1524554973096,466,913,625,823,482,932,440,892,1,0,1
0,1,1524554973112,469,914,625,823,482,932,440,892,1,0,1
0,1,1524554973114,469,914,625,823,482,932,440,892,1,0,1
0,1,1524554973129,473,915,625,823,482,932,440,892,1,0,1
0,1,1524554973133,473,915,625,823,482,932,440,892,1,0,1
0,1,1524554973148,477,916,625,823,482,932,440,892,1,0,1
0,1,1524554973149,477,916,625,823,482,932,440,892,1,0,1
0,1,1524554973163,478,917,625,823,482,932,440,892,1,0,1
0,1,1524554973164,478,917,625,823,482,932,440,892,1,0,1
0,1,1524554973179,481,918,625,823,482,932,440,892,1,0,1
0,1,1524554973180,481,918,625,823,482,932,440,892,1,0,1
0,1,1524554973196,484,919,625,823,482,932,440,892,1,0,1
0,1,1524554973197,484,919,625,823,482,932,440,892,1,0,1
0,1,1524554973212,485,920,625,823,482,932,440,892,1,0,1
0,1,1524554973213,485,920,625,823,482,932,440,892,1,0,1
0,1,1524554973229,488,921,625,823,482,932,440,892,1,0,1
0,1,1524554973230,488,921,625,823,482,932,440,892,1,0,1
0,1,1524554973245,490,922,625,823,482,932,440,892,1,0,1
0,1,1524554973247,490,922,625,823,482,932,440,892,1,0,1
0,1,1524554973263,495,923,625,823,482,932,440,892,1,0,1
0,1,1524554973263,495,923,625,823,482,932,440,892,1,0,1
0,1,1524554973357,497,924,625,823,482,932,440,892,1,0,1
0,1,1524554973367,497,924,625,823,482,932,440,892,1,0,1
0,1,1524554973396,502,925,625,823,482,932,440,892,1,0,1
0,1,1524554973397,502,925,625,823,482,932,440,892,1,0,1
