Action,event_type,Time,op_x,op_y,correct_x,correct_y,slidebarright_x,slidebarright_y,slidebarleft_x,slidebarleft_y,scenario,terminal,Bot
12,1,1520580917279,461,912,641,718,482,932,440,892,1,0,1
0,2,1520580917287,461,912,641,718,482,932,440,892,1,0,1
0,1,1520580917296,466,913,641,718,482,932,440,892,1,0,1
0,1,1520580917296,466,913,641,718,482,932,440,892,1,0,1
0,1,1520580917312,471,914,641,718,482,932,440,892,1,0,1
0,1,1520580917312,471,914,641,718,482,932,440,892,1,0,1
0,1,1520580917329,475,915,641,718,482,932,440,892,1,0,1
0,1,1520580917330,475,915,641,718,482,932,440,892,1,0,1
0,1,1520580917346,479,916,641,718,482,932,440,892,1,0,1
0,1,1520580917346,479,916,641,718,482,932,440,892,1,0,1
0,1,1520580917362,484,917,641,718,482,932,440,892,1,0,1
0,1,1520580917363,484,917,641,718,482,932,440,892,1,0,1
0,1,1520580917379,487,918,641,718,482,932,440,892,1,0,1
0,1,1520580917380,487,918,641,718,482,932,440,892,1,0,1
0,1,1520580917395,488,919,641,718,482,932,440,892,1,0,1
0,1,1520580917395,488,919,641,718,482,932,440,892,1,0,1
0,1,1520580917412,490,920,641,718,482,932,440,892,1,0,1
0,1,1520580917413,490,920,641,718,482,932,440,892,1,0,1
0,1,1520580917430,493,921,641,718,482,932,440,892,1,0,1
0,1,1520580917431,493,921,641,718,482,932,440,892,1,0,1
0,1,1520580917446,496,922,641,718,482,932,440,892,1,0,1
0,1,1520580917446,496,922,641,718,482,932,440,892,1,0,1
0,1,1520580917462,498,923,641,718,482,932,440,892,1,0,1
0,1,1520580917463,498,923,641,718,482,932,440,892,1,0,1
0,1,1520580917478,502,924,641,718,482,932,440,892,1,0,1
0,1,1520580917480,502,924,641,718,482,932,440,892,1,0,1
0,1,1520580917495,507,925,641,718,482,932,440,892,1,0,1
0,1,1520580917496,507,925,641,718,482,932,440,892,1,0,1
0,1,1520580917512,508,926,641,718,482,932,440,892,1,0,1
0,1,1520580917513,508,926,641,718,482,932,440,892,1,0,1
0,1,1520580917529,513,927,641,718,482,932,440,892,1,0,1
0,1,1520580917530,513,927,641,718,482,932,440,892,1,0,1
0,1,1520580917546,518,928,641,718,482,932,440,892,1,0,1
0,1,1520580917546,518,928,641,718,482,932,440,892,1,0,1
0,1,1520580917562,522,929,641,718,482,932,440,892,1,0,1
0,1,1520580917563,522,929,641,718,482,932,440,892,1,0,1
0,1,1520580917578,525,930,641,718,482,932,440,892,1,0,1
0,1,1520580917580,525,930,641,718,482,932,440,892,1,0,1
0,1,1520580917595,530,931,641,718,482,932,440,892,1,0,1
0,1,1520580917596,530,931,641,718,482,932,440,892,1,0,1
0,1,1520580917613,532,932,641,718,482,932,440,892,1,0,1
0,1,1520580917613,532,932,641,718,482,932,440,892,1,0,1
0,1,1520580917629,534,933,641,718,482,932,440,892,1,0,1
0,1,1520580917631,534,933,641,718,482,932,440,892,1,0,1
0,1,1520580917646,539,934,641,718,482,932,440,892,1,0,1
0,1,1520580917647,539,934,641,718,482,932,440,892,1,0,1
0,1,1520580917662,540,935,641,718,482,932,440,892,1,0,1
0,1,1520580917662,540,935,641,718,482,932,440,892,1,0,1
0,1,1520580917679,544,936,641,718,482,932,440,892,1,0,1
0,1,1520580917680,544,936,641,718,482,932,440,892,1,0,1
0,1,1520580917695,547,937,641,718,482,932,440,892,1,0,1
0,1,1520580917696,547,937,641,718,482,932,440,892,1,0,1
0,1,1520580917712,552,938,641,718,482,932,440,892,1,0,1
0,1,1520580917713,552,938,641,718,482,932,440,892,1,0,1
0,1,1520580917729,553,939,641,718,482,932,440,892,1,0,1
0,1,1520580917730,553,939,641,718,482,932,440,892,1,0,1
0,1,1520580917745,555,940,641,718,482,932,440,892,1,0,1
0,1,1520580917746,555,940,641,718,482,932,440,892,1,0,1
0,1,1520580917762,559,941,641,718,482,932,440,892,1,0,1
0,1,1520580917764,559,941,641,718,482,932,440,892,1,0,1
0,1,1520580917779,563,942,641,718,482,932,440,892,1,0,1
0,1,1520580917780,563,942,641,718,482,932,440,892,1,0,1
0,1,1520580917796,568,943,641,718,482,932,440,892,1,0,1
0,1,1520580917796,568,943,641,718,482,932,440,892,1,0,1
0,1,1520580917813,570,944,641,718,482,932,440,892,1,0,1
0,1,1520580917814,570,944,641,718,482,932,440,892,1,0,1
0,1,1520580917829,571,945,641,718,482,932,440,892,1,0,1
0,1,1520580917830,571,945,641,718,482,932,440,892,1,0,1
0,1,1520580917846,575,946,641,718,482,932,440,892,1,0,1
0,1,1520580917846,575,946,641,718,482,932,440,892,1,0,1
0,1,1520580917862,579,947,641,718,482,932,440,892,1,0,1
0,1,1520580917863,579,947,641,718,482,932,440,892,1,0,1
0,1,1520580917879,581,948,641,718,482,932,440,892,1,0,1
0,1,1520580917881,581,948,641,718,482,932,440,892,1,0,1
0,1,1520580917895,586,949,641,718,482,932,440,892,1,0,1
0,1,1520580917896,586,949,641,718,482,932,440,892,1,0,1
0,1,1520580917912,591,950,641,718,482,932,440,892,1,0,1
0,1,1520580917912,591,950,641,718,482,932,440,892,1,0,1
0,1,1520580917929,592,951,641,718,482,932,440,892,1,0,1
0,1,1520580917930,592,951,641,718,482,932,440,892,1,0,1
0,1,1520580917945,597,952,641,718,482,932,440,892,1,0,1
0,1,1520580917946,597,952,641,718,482,932,440,892,1,0,1
0,1,1520580917962,600,953,641,718,482,932,440,892,1,0,1
0,1,1520580917963,600,953,641,718,482,932,440,892,1,0,1
0,1,1520580917979,601,954,641,718,482,932,440,892,1,0,1
0,1,1520580917979,601,954,641,718,482,932,440,892,1,0,1
0,1,1520580917996,602,955,641,718,482,932,440,892,1,0,1
0,1,1520580917996,602,955,641,718,482,932,440,892,1,0,1
0,1,1520580918012,605,956,641,718,482,932,440,892,1,0,1
0,1,1520580918013,605,956,641,718,482,932,440,892,1,0,1
0,1,1520580918029,606,957,641,718,482,932,440,892,1,0,1
0,1,1520580918029,606,957,641,718,482,932,440,892,1,0,1
0,1,1520580918045,609,958,641,718,482,932,440,892,1,0,1
0,1,1520580918046,609,958,641,718,482,932,440,892,1,0,1
0,1,1520580918062,611,959,641,718,482,932,440,892,1,0,1
0,1,1520580918063,611,959,641,718,482,932,440,892,1,0,1
0,1,1520580918079,616,960,641,718,482,932,440,892,1,0,1
0,1,1520580918080,616,960,641,718,482,932,440,892,1,0,1
0,1,1520580918095,620,961,641,718,482,932,440,892,1,0,1
0,1,1520580918096,620,961,641,718,482,932,440,892,1,0,1
0,1,1520580918112,624,962,641,718,482,932,440,892,1,0,1
0,1,1520580918114,624,962,641,718,482,932,440,892,1,0,1
0,1,1520580918128,626,963,641,718,482,932,440,892,1,0,1
0,1,1520580918128,626,963,641,718,482,932,440,892,1,0,1
0,1,1520580918145,627,964,641,718,482,932,440,892,1,0,1
0,1,1520580918147,627,964,641,718,482,932,440,892,1,0,1
0,1,1520580918162,631,965,641,718,482,932,440,892,1,0,1
0,1,1520580918163,631,965,641,718,482,932,440,892,1,0,1
0,1,1520580918179,635,966,641,718,482,932,440,892,1,0,1
0,1,1520580918182,635,966,641,718,482,932,440,892,1,0,1
0,1,1520580918195,639,967,641,718,482,932,440,892,1,0,1
0,1,1520580918196,639,967,641,718,482,932,440,892,1,0,1
0,1,1520580918211,644,968,641,718,482,932,440,892,1,0,1
0,1,1520580918213,644,968,641,718,482,932,440,892,1,0,1
0,1,1520580918229,649,969,641,718,482,932,440,892,1,0,1
0,1,1520580918231,649,969,641,718,482,932,440,892,1,0,1
0,1,1520580918245,652,970,641,718,482,932,440,892,1,0,1
0,1,1520580918246,652,970,641,718,482,932,440,892,1,0,1
0,1,1520580918262,654,971,641,718,482,932,440,892,1,0,1
0,1,1520580918263,654,971,641,718,482,932,440,892,1,0,1
0,1,1520580918278,657,972,641,718,482,932,440,892,1,0,1
0,1,1520580918279,657,972,641,718,482,932,440,892,1,0,1
0,1,1520580918296,661,973,641,718,482,932,440,892,1,0,1
0,1,1520580918297,661,973,641,718,482,932,440,892,1,0,1
0,1,1520580918312,659,974,641,718,482,932,440,892,1,0,1
0,1,1520580918313,659,974,641,718,482,932,440,892,1,0,1
13,3,1520580918318,659,974,641,718,482,932,440,892,1,0,1
