Time_Acc,Acc_x,Acc_y,Acc_z,Time_Gra,Gra_x,Gra_y,Gra_z,Time_Gyr,Gyr_x,Gyr_y,Gyr_z,Time_Light,Light,Time_LAcc,LAcc_x,LAcc_y,LAcc_z,Time_Mag,Mag_x,Mag_y,Mag_z,Time_Prox,Prox,Time_OrTa,OrTa_x,OrTa_y,OrTa_z,Time_Rov,Rov_w,Rov_x,Rov_y,Rov_z,Time_SteCou,SteCou,Time_TSD,TSD_value,
1522306730814,0.0,9.81,0.0,1522306730796,-2.4736236E-4,9.806651,2.4199206E-4,1522306730814,0.0,0.0,0.0,1522306730815,0.0,1522306730815,2.4736236E-4,0.0033493042,-2.4199206E-4,1522306730814,22.0,5.9,43.1,1522306730812,1.0,1522306730814,0.0,0.0,0.0,1522306730814,0.16532058,0.6875094,0.68750936,0.16532059,0,0,0,0
1522306730815,0.0,9.81,0.0,1522306730815,-2.4670476E-4,9.80665,2.4257659E-4,1522306730815,0.0,0.0,0.0,1522306730815,0.0,1522306730815,2.4670476E-4,0.0033502579,-2.4257659E-4,1522306730815,22.0,5.9,43.1,1522306730815,1.0,1522306730815,0.0,0.0,0.0,1522306730815,0.16532062,0.6875096,0.6875093,0.1653202,0,0,0,0
1522306730816,0.0,9.81,0.0,1522306730816,-2.4622984E-4,9.806651,2.4199206E-4,1522306730816,0.0,0.0,0.0,1522306730816,0.0,1522306730816,2.4622984E-4,0.0033493042,-2.4199206E-4,1522306730816,22.0,5.9,43.1,1522306730816,1.0,1522306730816,0.0,0.0,0.0,1522306730816,0.16532065,0.6875097,0.6875092,0.16531979,0,0,0,0
1522306730820,0.0,9.81,0.0,1522306730820,-2.464125E-4,9.80665,2.431611E-4,1522306730820,0.0,0.0,0.0,1522306730820,0.0,1522306730820,2.464125E-4,0.0033502579,-2.431611E-4,1522306730820,22.0,5.9,43.1,1522306730820,1.0,1522306730820,0.0,0.0,0.0,1522306730820,0.1653206,0.68750954,0.6875093,0.16532023,0,0,0,0
1522306730830,0.0,9.81,0.0,1522306730830,-2.4655863E-4,9.806651,2.4140754E-4,1522306730830,0.0,0.0,0.0,1522306730830,0.0,1522306730830,2.4655863E-4,0.0033493042,-2.4140754E-4,1522306730830,22.0,5.9,43.1,1522306730830,1.0,1522306730830,0.0,0.0,0.0,1522306730830,0.16532056,0.68750936,0.6875094,0.16532068,0,0,0,0
1522306730844,0.0,9.81,0.0,1522306730842,-2.465221E-4,9.806651,2.4140754E-4,1522306730843,0.0,0.0,0.0,1522306730844,0.0,1522306730844,2.465221E-4,0.0033493042,-2.4140754E-4,1522306730843,22.0,5.9,43.1,1522306730842,1.0,1522306730842,0.0,0.0,0.0,1522306730844,0.1653205,0.6875091,0.6875095,0.16532111,0,0,0,0
1522306730863,0.0,9.81,0.0,1522306730850,-2.4648558E-4,9.806651,2.4082302E-4,1522306730860,0.0,0.0,0.0,1522306730871,0.0,1522306730869,2.4648558E-4,0.0033493042,-2.4082302E-4,1522306730858,22.0,5.9,43.1,1522306730853,1.0,1522306730856,0.0,0.0,0.0,1522306730866,0.16532046,0.68750894,0.6875096,0.16532156,0,0,0,0
1522306730872,0.0,9.81,0.0,1522306730871,-2.4630292E-4,9.80665,2.4199206E-4,1522306730872,0.0,0.0,0.0,1522306730872,0.0,1522306730872,2.4630292E-4,0.0033502579,-2.4199206E-4,1522306730872,22.0,5.9,43.1,1522306730872,1.0,1522306730872,0.0,0.0,0.0,1522306730872,0.1653205,0.6875091,0.68750954,0.16532113,0,0,0,0
1522306730872,0.0,9.81,0.0,1522306730872,-2.4601066E-4,9.806651,2.402385E-4,1522306730872,0.0,0.0,0.0,1522306730873,0.0,1522306730873,2.4601066E-4,0.0033493042,-2.402385E-4,1522306730872,22.0,5.9,43.1,1522306730872,1.0,1522306730872,0.0,0.0,0.0,1522306730873,0.16532055,0.6875093,0.6875095,0.16532071,0,0,0,0
1522306730879,0.0,9.81,0.0,1522306730878,-2.457184E-4,9.806651,2.4082302E-4,1522306730879,0.0,0.0,0.0,1522306730879,0.0,1522306730879,2.457184E-4,0.0033493042,-2.4082302E-4,1522306730879,22.0,5.9,43.1,1522306730878,1.0,1522306730878,0.0,0.0,0.0,1522306730879,0.16532059,0.6875095,0.6875094,0.16532029,0,0,0,0
