Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518094769833,291,200,840,411,575,389,0,0,1
0,1,1518094770273,353,310,840,411,575,389,0,0,1
0,1,1518094770284,355,312,840,411,575,389,0,0,1
0,1,1518094770430,365,312,840,411,575,389,0,0,1
0,1,1518094770447,391,313,840,411,575,389,0,0,1
0,1,1518094770464,427,320,840,411,575,389,0,0,1
0,1,1518094770481,490,335,840,411,575,389,0,0,1
0,1,1518094770498,574,367,840,411,575,389,0,0,1
0,1,1518094770514,616,390,840,411,575,389,0,0,1
0,1,1518094770530,630,400,840,411,575,389,0,0,1
0,1,1518094770547,636,404,840,411,575,389,0,0,1
0,1,1518094770714,636,405,840,411,575,389,0,0,1
0,1,1518094770731,640,410,840,411,575,389,0,0,1
0,1,1518094770748,644,416,840,411,575,389,0,0,1
0,1,1518094770763,648,420,840,411,575,389,0,0,1
0,1,1518094770781,651,423,840,411,575,389,0,0,1
0,1,1518094770797,652,425,840,411,575,389,0,0,1
0,1,1518094770814,653,425,840,411,575,389,0,0,1
0,1,1518094770831,653,426,840,411,575,389,0,0,1
0,1,1518094770847,654,426,840,411,575,389,0,0,1
38,1,1518094770898,654,426,840,411,575,389,0,0,1
0,2,1518094771108,654,426,840,411,575,389,0,0,1
36,3,1518094771110,654,426,840,411,575,389,0,0,1
