Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518085700624,821,279,796,407,531,389,0,0,1
0,1,1518085700747,821,280,796,407,531,389,0,0,1
0,1,1518085700764,817,287,796,407,531,389,0,0,1
0,1,1518085700780,807,306,796,407,531,389,0,0,1
0,1,1518085700797,792,328,796,407,531,389,0,0,1
0,1,1518085700814,781,348,796,407,531,389,0,0,1
0,1,1518085700830,766,369,796,407,531,389,0,0,1
0,1,1518085700847,758,383,796,407,531,389,0,0,1
0,1,1518085700864,750,394,796,407,531,389,0,0,1
0,1,1518085700880,746,399,796,407,531,389,0,0,1
0,1,1518085700897,742,403,796,407,531,389,0,0,1
0,1,1518085700913,741,406,796,407,531,389,0,0,1
38,1,1518085700930,740,407,796,407,531,389,0,0,1
0,0,1518085701222,740,407,796,407,531,389,0,0,1
0,2,1518085701272,740,407,796,407,531,389,0,0,1
36,3,1518085701277,740,407,796,407,531,389,0,0,1
