Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518088793403,1157,160,758,407,493,389,0,0,1
0,1,1518088793441,1143,167,758,407,493,389,0,0,1
0,1,1518088793448,1090,197,758,407,493,389,0,0,1
0,1,1518088793453,1028,227,758,407,493,389,0,0,1
0,1,1518088793461,1014,233,758,407,493,389,0,0,1
0,1,1518088793462,1014,233,758,407,493,389,0,0,1
0,1,1518088793466,965,253,758,407,493,389,0,0,1
0,1,1518088793471,965,253,758,407,493,389,0,0,1
0,1,1518088793475,950,258,758,407,493,389,0,0,1
0,1,1518088793477,950,258,758,407,493,389,0,0,1
0,1,1518088793482,920,271,758,407,493,389,0,0,1
0,1,1518088793486,920,271,758,407,493,389,0,0,1
0,1,1518088793489,892,283,758,407,493,389,0,0,1
0,1,1518088793490,892,283,758,407,493,389,0,0,1
0,1,1518088793501,866,294,758,407,493,389,0,0,1
0,1,1518088793502,866,294,758,407,493,389,0,0,1
0,1,1518088793505,843,305,758,407,493,389,0,0,1
0,1,1518088793506,843,305,758,407,493,389,0,0,1
0,1,1518088793518,822,316,758,407,493,389,0,0,1
0,1,1518088793518,822,316,758,407,493,389,0,0,1
0,1,1518088793524,814,321,758,407,493,389,0,0,1
0,1,1518088793528,814,321,758,407,493,389,0,0,1
0,1,1518088793533,800,330,758,407,493,389,0,0,1
0,1,1518088793534,800,330,758,407,493,389,0,0,1
0,1,1518088793537,787,337,758,407,493,389,0,0,1
0,1,1518088793537,787,337,758,407,493,389,0,0,1
0,1,1518088793549,777,343,758,407,493,389,0,0,1
0,1,1518088793549,777,343,758,407,493,389,0,0,1
0,1,1518088793553,773,347,758,407,493,389,0,0,1
0,1,1518088793554,773,347,758,407,493,389,0,0,1
0,1,1518088793564,766,351,758,407,493,389,0,0,1
0,1,1518088793565,766,351,758,407,493,389,0,0,1
0,1,1518088793569,761,355,758,407,493,389,0,0,1
0,1,1518088793570,761,355,758,407,493,389,0,0,1
0,1,1518088793579,756,359,758,407,493,389,0,0,1
0,1,1518088793580,756,359,758,407,493,389,0,0,1
0,1,1518088793585,753,361,758,407,493,389,0,0,1
0,1,1518088793586,753,361,758,407,493,389,0,0,1
0,1,1518088793595,752,362,758,407,493,389,0,0,1
0,1,1518088793597,752,362,758,407,493,389,0,0,1
0,1,1518088793601,750,364,758,407,493,389,0,0,1
0,1,1518088793604,750,364,758,407,493,389,0,0,1
0,1,1518088793611,748,366,758,407,493,389,0,0,1
0,1,1518088793613,748,366,758,407,493,389,0,0,1
0,1,1518088793617,747,367,758,407,493,389,0,0,1
38,1,1518088793618,747,367,758,407,493,389,0,0,1
0,0,1518088793821,747,367,758,407,493,389,0,0,1
0,1,1518088793845,746,367,758,407,493,389,0,0,1
0,1,1518088793846,746,367,758,407,493,389,0,0,1
0,1,1518088793849,744,368,758,407,493,389,0,0,1
0,1,1518088793850,744,368,758,407,493,389,0,0,1
0,1,1518088793861,742,370,758,407,493,389,0,0,1
0,1,1518088793863,742,370,758,407,493,389,0,0,1
0,1,1518088793866,739,372,758,407,493,389,0,0,1
0,1,1518088793866,739,372,758,407,493,389,0,0,1
0,1,1518088793874,737,374,758,407,493,389,0,0,1
0,1,1518088793877,737,374,758,407,493,389,0,0,1
0,1,1518088793882,734,377,758,407,493,389,0,0,1
0,1,1518088793882,734,377,758,407,493,389,0,0,1
0,1,1518088793890,730,381,758,407,493,389,0,0,1
0,1,1518088793893,730,381,758,407,493,389,0,0,1
0,1,1518088793897,724,386,758,407,493,389,0,0,1
0,1,1518088793898,724,386,758,407,493,389,0,0,1
0,1,1518088793905,721,388,758,407,493,389,0,0,1
0,1,1518088793906,721,388,758,407,493,389,0,0,1
0,1,1518088793914,717,392,758,407,493,389,0,0,1
0,1,1518088793916,717,392,758,407,493,389,0,0,1
0,1,1518088793921,713,395,758,407,493,389,0,0,1
0,1,1518088793922,713,395,758,407,493,389,0,0,1
0,1,1518088793930,710,398,758,407,493,389,0,0,1
0,1,1518088793931,710,398,758,407,493,389,0,0,1
0,1,1518088793938,708,399,758,407,493,389,0,0,1
0,1,1518088793939,708,399,758,407,493,389,0,0,1
0,1,1518088793946,706,400,758,407,493,389,0,0,1
0,1,1518088793947,706,400,758,407,493,389,0,0,1
0,1,1518088793953,705,401,758,407,493,389,0,0,1
0,1,1518088793954,705,401,758,407,493,389,0,0,1
0,1,1518088793962,703,403,758,407,493,389,0,0,1
0,1,1518088793963,703,403,758,407,493,389,0,0,1
0,1,1518088793969,702,403,758,407,493,389,0,0,1
0,1,1518088793970,702,403,758,407,493,389,0,0,1
0,1,1518088793978,702,403,758,407,493,389,0,0,1
0,1,1518088793979,702,403,758,407,493,389,0,0,1
0,1,1518088793985,701,404,758,407,493,389,0,0,1
0,1,1518088793986,701,404,758,407,493,389,0,0,1
0,1,1518088793996,701,404,758,407,493,389,0,0,1
0,1,1518088794001,701,404,758,407,493,389,0,0,1
0,1,1518088794002,701,404,758,407,493,389,0,0,1
0,1,1518088794012,701,404,758,407,493,389,0,0,1
38,1,1518088794016,701,404,758,407,493,389,0,0,1
0,0,1518088794223,701,404,758,407,493,389,0,0,1
0,2,1518088794287,701,404,758,407,493,389,0,0,1
36,3,1518088794289,701,404,758,407,493,389,0,0,1
